ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,Status
TKM,Asia,Upper Middle Income,month_0_23 , male,secondary,stunting
TKM,Asia,Upper Middle Income,month_0_23 , male,higher,stunting
TKM,Asia,Upper Middle Income,month_0_23 , male,higher_secondary,stunting
TKM,Asia,Upper Middle Income,month_24_35 , male,none,stunting
TKM,Asia,Upper Middle Income,month_24_35 , male,primary,stunting
TKM,Asia,Upper Middle Income,month_24_35 , male,none-primary,stunting
TKM,Asia,Upper Middle Income,month_24_35 , male,secondary,stunting
TKM,Asia,Upper Middle Income,month_24_35 , male,higher,stunting
TKM,Asia,Upper Middle Income,month_24_35 , male,higher_secondary,stunting
TKM,Asia,Upper Middle Income,month_36_47 , male,none,stunting
TKM,Asia,Upper Middle Income,month_36_47 , male,primary,stunting
TKM,Asia,Upper Middle Income,month_36_47 , male,none-primary,stunting
TKM,Asia,Upper Middle Income,month_36_47 , male,secondary,stunting
TKM,Asia,Upper Middle Income,month_36_47 , male,higher,stunting
TKM,Asia,Upper Middle Income,month_36_47 , male,higher_secondary,stunting
TKM,Asia,Upper Middle Income,month_48_59 , male,none,stunting
TKM,Asia,Upper Middle Income,month_48_59 , male,primary,stunting
TKM,Asia,Upper Middle Income,month_48_59 , male,none-primary,stunting
TKM,Asia,Upper Middle Income,month_48_59 , male,secondary,stunting
TKM,Asia,Upper Middle Income,month_48_59 , male,higher,stunting
TKM,Asia,Upper Middle Income,month_48_59 , male,higher_secondary,stunting
TKM,Asia,Upper Middle Income,month_0_5 , female,none,stunting
TKM,Asia,Upper Middle Income,month_0_5 , female,primary,stunting
TKM,Asia,Upper Middle Income,month_0_5 , female,none-primary,stunting
TKM,Asia,Upper Middle Income,month_0_5 , female,secondary,stunting
TKM,Asia,Upper Middle Income,month_0_5 , female,higher,stunting
TKM,Asia,Upper Middle Income,month_0_5 , female,higher_secondary,stunting
TKM,Asia,Upper Middle Income,month_6_11 , female,none,stunting
TKM,Asia,Upper Middle Income,month_6_11 , female,primary,stunting
TKM,Asia,Upper Middle Income,month_6_11 , female,none-primary,stunting
TKM,Asia,Upper Middle Income,month_6_11 , female,secondary,stunting
TKM,Asia,Upper Middle Income,month_6_11 , female,higher,stunting
TKM,Asia,Upper Middle Income,month_6_11 , female,higher_secondary,stunting
TKM,Asia,Upper Middle Income,month_12_23 , female,none,stunting
TKM,Asia,Upper Middle Income,month_12_23 , female,primary,stunting
TKM,Asia,Upper Middle Income,month_12_23 , female,none-primary,stunting
TKM,Asia,Upper Middle Income,month_12_23 , female,secondary,stunting
TKM,Asia,Upper Middle Income,month_12_23 , female,higher,stunting
TKM,Asia,Upper Middle Income,month_12_23 , female,higher_secondary,stunting
TKM,Asia,Upper Middle Income,month_0_23 , female,none,stunting
TKM,Asia,Upper Middle Income,month_0_23 , female,primary,stunting
TKM,Asia,Upper Middle Income,month_0_23 , female,none-primary,stunting
TKM,Asia,Upper Middle Income,month_0_23 , female,secondary,stunting
TKM,Asia,Upper Middle Income,month_0_23 , female,higher,stunting
TKM,Asia,Upper Middle Income,month_0_23 , female,higher_secondary,stunting
TKM,Asia,Upper Middle Income,month_24_35 , female,none,stunting
TKM,Asia,Upper Middle Income,month_24_35 , female,primary,stunting
TKM,Asia,Upper Middle Income,month_24_35 , female,none-primary,stunting
TKM,Asia,Upper Middle Income,month_24_35 , female,secondary,stunting
TKM,Asia,Upper Middle Income,month_24_35 , female,higher,stunting
TKM,Asia,Upper Middle Income,month_24_35 , female,higher_secondary,stunting
TKM,Asia,Upper Middle Income,month_36_47 , female,none,stunting
TKM,Asia,Upper Middle Income,month_36_47 , female,primary,stunting
TKM,Asia,Upper Middle Income,month_36_47 , female,none-primary,stunting
TKM,Asia,Upper Middle Income,month_36_47 , female,secondary,stunting
TKM,Asia,Upper Middle Income,month_36_47 , female,higher,stunting
TKM,Asia,Upper Middle Income,month_36_47 , female,higher_secondary,stunting
TKM,Asia,Upper Middle Income,month_48_59 , female,none,stunting
TKM,Asia,Upper Middle Income,month_48_59 , female,primary,stunting
TKM,Asia,Upper Middle Income,month_48_59 , female,none-primary,stunting
TKM,Asia,Upper Middle Income,month_48_59 , female,secondary,stunting
TKM,Asia,Upper Middle Income,month_48_59 , female,higher,stunting
TKM,Asia,Upper Middle Income,month_48_59 , female,higher_secondary,stunting
TKM,Asia,Upper Middle Income,month_24_59 , female,none,stunting
TKM,Asia,Upper Middle Income,month_24_59 , female,primary,stunting
TKM,Asia,Upper Middle Income,month_24_59 , female,none-primary,stunting
TKM,Asia,Upper Middle Income,month_24_59 , female,secondary,stunting
TKM,Asia,Upper Middle Income,month_24_59 , female,higher,stunting
TKM,Asia,Upper Middle Income,month_24_59 , female,higher_secondary,stunting
UGA,Africa,Low Income,month_0_5 , male,none,stunting
UGA,Africa,Low Income,month_0_5 , male,primary,stunting
UGA,Africa,Low Income,month_0_5 , male,none-primary,stunting
UGA,Africa,Low Income,month_0_5 , male,secondary,stunting
UGA,Africa,Low Income,month_0_5 , male,higher,stunting
UGA,Africa,Low Income,month_0_5 , male,higher_secondary,stunting
UGA,Africa,Low Income,month_6_11 , male,none,stunting
UGA,Africa,Low Income,month_6_11 , male,primary,stunting
UGA,Africa,Low Income,month_6_11 , male,none-primary,stunting
UGA,Africa,Low Income,month_6_11 , male,secondary,stunting
UGA,Africa,Low Income,month_6_11 , male,higher,stunting
UGA,Africa,Low Income,month_6_11 , male,higher_secondary,stunting
UGA,Africa,Low Income,month_12_23 , male,none,stunting
UGA,Africa,Low Income,month_12_23 , male,primary,stunting
UGA,Africa,Low Income,month_12_23 , male,none-primary,stunting
UGA,Africa,Low Income,month_12_23 , male,secondary,stunting
UGA,Africa,Low Income,month_12_23 , male,higher,stunting
UGA,Africa,Low Income,month_12_23 , male,higher_secondary,stunting
UGA,Africa,Low Income,month_0_23 , male,none,stunting
UGA,Africa,Low Income,month_0_23 , male,primary,stunting
UGA,Africa,Low Income,month_0_23 , male,none-primary,stunting
UGA,Africa,Low Income,month_0_23 , male,secondary,stunting
UGA,Africa,Low Income,month_0_23 , male,higher,stunting
UGA,Africa,Low Income,month_0_23 , male,higher_secondary,stunting
UGA,Africa,Low Income,month_24_35 , male,none,stunting
UGA,Africa,Low Income,month_24_35 , male,primary,stunting
UGA,Africa,Low Income,month_24_35 , male,none-primary,stunting
UGA,Africa,Low Income,month_24_35 , male,secondary,stunting
UGA,Africa,Low Income,month_24_35 , male,higher,stunting
UGA,Africa,Low Income,month_24_35 , male,higher_secondary,stunting
UGA,Africa,Low Income,month_36_47 , male,none,stunting
UGA,Africa,Low Income,month_36_47 , male,primary,stunting
UGA,Africa,Low Income,month_36_47 , male,none-primary,stunting
UGA,Africa,Low Income,month_36_47 , male,secondary,stunting
UGA,Africa,Low Income,month_36_47 , male,higher,stunting
UGA,Africa,Low Income,month_36_47 , male,higher_secondary,stunting
UGA,Africa,Low Income,month_48_59 , male,none,stunting
UGA,Africa,Low Income,month_48_59 , male,primary,stunting
UGA,Africa,Low Income,month_48_59 , male,none-primary,stunting
UGA,Africa,Low Income,month_48_59 , male,secondary,stunting
UGA,Africa,Low Income,month_48_59 , male,higher,stunting
UGA,Africa,Low Income,month_48_59 , male,higher_secondary,stunting
UGA,Africa,Low Income,month_0_5 , female,none,stunting
UGA,Africa,Low Income,month_0_5 , female,primary,stunting
UGA,Africa,Low Income,month_0_5 , female,none-primary,stunting
UGA,Africa,Low Income,month_0_5 , female,secondary,stunting
UGA,Africa,Low Income,month_0_5 , female,higher,stunting
UGA,Africa,Low Income,month_0_5 , female,higher_secondary,stunting
UGA,Africa,Low Income,month_6_11 , female,none,stunting
UGA,Africa,Low Income,month_6_11 , female,primary,stunting
UGA,Africa,Low Income,month_6_11 , female,none-primary,stunting
UGA,Africa,Low Income,month_6_11 , female,secondary,stunting
UGA,Africa,Low Income,month_6_11 , female,higher,stunting
UGA,Africa,Low Income,month_6_11 , female,higher_secondary,stunting
UGA,Africa,Low Income,month_12_23 , female,none,stunting
UGA,Africa,Low Income,month_12_23 , female,primary,stunting
UGA,Africa,Low Income,month_12_23 , female,none-primary,stunting
UGA,Africa,Low Income,month_12_23 , female,secondary,stunting
UGA,Africa,Low Income,month_12_23 , female,higher,stunting
UGA,Africa,Low Income,month_12_23 , female,higher_secondary,stunting
UGA,Africa,Low Income,month_0_23 , female,none,stunting
UGA,Africa,Low Income,month_0_23 , female,primary,stunting
UGA,Africa,Low Income,month_0_23 , female,none-primary,stunting
UGA,Africa,Low Income,month_0_23 , female,secondary,stunting
UGA,Africa,Low Income,month_0_23 , female,higher,stunting
UGA,Africa,Low Income,month_0_23 , female,higher_secondary,stunting
UGA,Africa,Low Income,month_24_35 , female,none,stunting
UGA,Africa,Low Income,month_24_35 , female,primary,stunting
UGA,Africa,Low Income,month_24_35 , female,none-primary,stunting
UGA,Africa,Low Income,month_24_35 , female,secondary,stunting
UGA,Africa,Low Income,month_24_35 , female,higher,stunting
UGA,Africa,Low Income,month_24_35 , female,higher_secondary,stunting
UGA,Africa,Low Income,month_36_47 , female,none,stunting
UGA,Africa,Low Income,month_36_47 , female,primary,stunting
UGA,Africa,Low Income,month_36_47 , female,none-primary,stunting
UGA,Africa,Low Income,month_36_47 , female,secondary,stunting
UGA,Africa,Low Income,month_36_47 , female,higher,stunting
UGA,Africa,Low Income,month_36_47 , female,higher_secondary,stunting
UGA,Africa,Low Income,month_48_59 , female,none,stunting
UGA,Africa,Low Income,month_48_59 , female,primary,stunting
UGA,Africa,Low Income,month_48_59 , female,none-primary,stunting
UGA,Africa,Low Income,month_48_59 , female,secondary,stunting
UGA,Africa,Low Income,month_48_59 , female,higher,stunting
UGA,Africa,Low Income,month_48_59 , female,higher_secondary,stunting
UGA,Africa,Low Income,month_24_59 , female,none,stunting
UGA,Africa,Low Income,month_24_59 , female,primary,stunting
UGA,Africa,Low Income,month_24_59 , female,none-primary,stunting
UGA,Africa,Low Income,month_24_59 , female,secondary,stunting
UGA,Africa,Low Income,month_24_59 , female,higher,stunting
UGA,Africa,Low Income,month_24_59 , female,higher_secondary,stunting
UKR,Europe,Lower Middle Income,month_0_5 , male,none,overweight
UKR,Europe,Lower Middle Income,month_0_5 , male,primary,overweight
UKR,Europe,Lower Middle Income,month_0_5 , male,none-primary,overweight
UKR,Europe,Lower Middle Income,month_0_5 , male,secondary,overweight
UKR,Europe,Lower Middle Income,month_0_5 , male,higher,overweight
UKR,Europe,Lower Middle Income,month_0_5 , male,higher_secondary,overweight
UKR,Europe,Lower Middle Income,month_6_11 , male,none,overweight
UKR,Europe,Lower Middle Income,month_6_11 , male,primary,overweight
UKR,Europe,Lower Middle Income,month_6_11 , male,none-primary,overweight
UKR,Europe,Lower Middle Income,month_6_11 , male,secondary,overweight
UKR,Europe,Lower Middle Income,month_6_11 , male,higher,overweight
UKR,Europe,Lower Middle Income,month_6_11 , male,higher_secondary,overweight
UKR,Europe,Lower Middle Income,month_12_23 , male,none,overweight
UKR,Europe,Lower Middle Income,month_12_23 , male,primary,overweight
UKR,Europe,Lower Middle Income,month_12_23 , male,none-primary,overweight
UKR,Europe,Lower Middle Income,month_12_23 , male,secondary,overweight
UKR,Europe,Lower Middle Income,month_12_23 , male,higher,overweight
UKR,Europe,Lower Middle Income,month_12_23 , male,higher_secondary,overweight
UKR,Europe,Lower Middle Income,month_0_23 , male,none,overweight
UKR,Europe,Lower Middle Income,month_0_23 , male,primary,overweight
UKR,Europe,Lower Middle Income,month_0_23 , male,none-primary,overweight
UKR,Europe,Lower Middle Income,month_0_23 , male,secondary,overweight
UKR,Europe,Lower Middle Income,month_0_23 , male,higher,overweight
UKR,Europe,Lower Middle Income,month_0_23 , male,higher_secondary,overweight
UKR,Europe,Lower Middle Income,month_24_35 , male,none,overweight
UKR,Europe,Lower Middle Income,month_24_35 , male,primary,overweight
UKR,Europe,Lower Middle Income,month_24_35 , male,none-primary,overweight
UKR,Europe,Lower Middle Income,month_24_35 , male,secondary,overweight
UKR,Europe,Lower Middle Income,month_24_35 , male,higher,overweight
UKR,Europe,Lower Middle Income,month_24_35 , male,higher_secondary,overweight
UKR,Europe,Lower Middle Income,month_36_47 , male,none,overweight
UKR,Europe,Lower Middle Income,month_36_47 , male,primary,overweight
UKR,Europe,Lower Middle Income,month_36_47 , male,none-primary,overweight
UKR,Europe,Lower Middle Income,month_36_47 , male,secondary,overweight
UKR,Europe,Lower Middle Income,month_36_47 , male,higher,overweight
UKR,Europe,Lower Middle Income,month_36_47 , male,higher_secondary,overweight
UKR,Europe,Lower Middle Income,month_48_59 , male,none,overweight
UKR,Europe,Lower Middle Income,month_48_59 , male,primary,overweight
UKR,Europe,Lower Middle Income,month_48_59 , male,none-primary,overweight
UKR,Europe,Lower Middle Income,month_48_59 , male,secondary,overweight
UKR,Europe,Lower Middle Income,month_48_59 , male,higher,overweight
UKR,Europe,Lower Middle Income,month_48_59 , male,higher_secondary,overweight
UKR,Europe,Lower Middle Income,month_0_5 , female,none,overweight
UKR,Europe,Lower Middle Income,month_0_5 , female,primary,overweight
UKR,Europe,Lower Middle Income,month_0_5 , female,none-primary,overweight
UKR,Europe,Lower Middle Income,month_0_5 , female,secondary,overweight
UKR,Europe,Lower Middle Income,month_0_5 , female,higher,overweight
UKR,Europe,Lower Middle Income,month_0_5 , female,higher_secondary,overweight
UKR,Europe,Lower Middle Income,month_6_11 , female,none,overweight
UKR,Europe,Lower Middle Income,month_6_11 , female,primary,overweight
UKR,Europe,Lower Middle Income,month_6_11 , female,none-primary,overweight
UKR,Europe,Lower Middle Income,month_6_11 , female,secondary,overweight
UKR,Europe,Lower Middle Income,month_6_11 , female,higher,overweight
UKR,Europe,Lower Middle Income,month_6_11 , female,higher_secondary,overweight
UKR,Europe,Lower Middle Income,month_12_23 , female,none,overweight
UKR,Europe,Lower Middle Income,month_12_23 , female,primary,overweight
UKR,Europe,Lower Middle Income,month_12_23 , female,none-primary,overweight
UKR,Europe,Lower Middle Income,month_12_23 , female,secondary,overweight
UKR,Europe,Lower Middle Income,month_12_23 , female,higher,overweight
UKR,Europe,Lower Middle Income,month_12_23 , female,higher_secondary,overweight
UKR,Europe,Lower Middle Income,month_0_23 , female,none,overweight
UKR,Europe,Lower Middle Income,month_0_23 , female,primary,overweight
UKR,Europe,Lower Middle Income,month_0_23 , female,none-primary,overweight
UKR,Europe,Lower Middle Income,month_0_23 , female,secondary,overweight
UKR,Europe,Lower Middle Income,month_0_23 , female,higher,overweight
UKR,Europe,Lower Middle Income,month_0_23 , female,higher_secondary,overweight
UKR,Europe,Lower Middle Income,month_24_35 , female,none,overweight
UKR,Europe,Lower Middle Income,month_24_35 , female,primary,overweight
UKR,Europe,Lower Middle Income,month_24_35 , female,none-primary,overweight
UKR,Europe,Lower Middle Income,month_24_35 , female,secondary,overweight
UKR,Europe,Lower Middle Income,month_24_35 , female,higher,overweight
UKR,Europe,Lower Middle Income,month_24_35 , female,higher_secondary,overweight
UKR,Europe,Lower Middle Income,month_36_47 , female,none,overweight
UKR,Europe,Lower Middle Income,month_36_47 , female,primary,overweight
UKR,Europe,Lower Middle Income,month_36_47 , female,none-primary,overweight
UKR,Europe,Lower Middle Income,month_36_47 , female,secondary,overweight
UKR,Europe,Lower Middle Income,month_36_47 , female,higher,overweight
UKR,Europe,Lower Middle Income,month_36_47 , female,higher_secondary,overweight
UKR,Europe,Lower Middle Income,month_48_59 , female,none,overweight
UKR,Europe,Lower Middle Income,month_48_59 , female,primary,overweight
UKR,Europe,Lower Middle Income,month_48_59 , female,none-primary,overweight
UKR,Europe,Lower Middle Income,month_48_59 , female,secondary,overweight
UKR,Europe,Lower Middle Income,month_48_59 , female,higher,overweight
UKR,Europe,Lower Middle Income,month_48_59 , female,higher_secondary,overweight
UKR,Europe,Lower Middle Income,month_24_59 , female,none,overweight
UKR,Europe,Lower Middle Income,month_24_59 , female,primary,overweight
UKR,Europe,Lower Middle Income,month_24_59 , female,none-primary,overweight
UKR,Europe,Lower Middle Income,month_24_59 , female,secondary,overweight
UKR,Europe,Lower Middle Income,month_24_59 , female,higher,overweight
UKR,Europe,Lower Middle Income,month_24_59 , female,higher_secondary,overweight
UZB,Asia,Lower Middle Income,month_0_5 , male,none,stunting
UZB,Asia,Lower Middle Income,month_0_5 , male,primary,stunting
UZB,Asia,Lower Middle Income,month_0_5 , male,none-primary,stunting
UZB,Asia,Lower Middle Income,month_0_5 , male,secondary,stunting
UZB,Asia,Lower Middle Income,month_0_5 , male,higher,stunting
UZB,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,stunting
UZB,Asia,Lower Middle Income,month_6_11 , male,none,stunting
UZB,Asia,Lower Middle Income,month_6_11 , male,primary,stunting
UZB,Asia,Lower Middle Income,month_6_11 , male,none-primary,stunting
UZB,Asia,Lower Middle Income,month_6_11 , male,secondary,stunting
UZB,Asia,Lower Middle Income,month_6_11 , male,higher,stunting
UZB,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,stunting
UZB,Asia,Lower Middle Income,month_12_23 , male,none,stunting
UZB,Asia,Lower Middle Income,month_12_23 , male,primary,stunting
UZB,Asia,Lower Middle Income,month_12_23 , male,none-primary,stunting
UZB,Asia,Lower Middle Income,month_12_23 , male,secondary,stunting
UZB,Asia,Lower Middle Income,month_12_23 , male,higher,stunting
UZB,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,stunting
UZB,Asia,Lower Middle Income,month_0_23 , male,none,stunting
UZB,Asia,Lower Middle Income,month_0_23 , male,primary,stunting
UZB,Asia,Lower Middle Income,month_0_23 , male,none-primary,stunting
UZB,Asia,Lower Middle Income,month_0_23 , male,secondary,stunting
UZB,Asia,Lower Middle Income,month_0_23 , male,higher,stunting
UZB,Asia,Lower Middle Income,month_0_23 , male,higher_secondary,stunting
UZB,Asia,Lower Middle Income,month_24_35 , male,none,stunting
UZB,Asia,Lower Middle Income,month_24_35 , male,primary,stunting
UZB,Asia,Lower Middle Income,month_24_35 , male,none-primary,stunting
UZB,Asia,Lower Middle Income,month_24_35 , male,secondary,stunting
UZB,Asia,Lower Middle Income,month_24_35 , male,higher,stunting
UZB,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,stunting
UZB,Asia,Lower Middle Income,month_36_47 , male,none,stunting
UZB,Asia,Lower Middle Income,month_36_47 , male,primary,stunting
UZB,Asia,Lower Middle Income,month_36_47 , male,none-primary,stunting
UZB,Asia,Lower Middle Income,month_36_47 , male,secondary,stunting
UZB,Asia,Lower Middle Income,month_36_47 , male,higher,stunting
UZB,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,stunting
UZB,Asia,Lower Middle Income,month_48_59 , male,none,stunting
UZB,Asia,Lower Middle Income,month_48_59 , male,primary,stunting
UZB,Asia,Lower Middle Income,month_48_59 , male,none-primary,stunting
UZB,Asia,Lower Middle Income,month_48_59 , male,secondary,stunting
UZB,Asia,Lower Middle Income,month_48_59 , male,higher,stunting
UZB,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,stunting
UZB,Asia,Lower Middle Income,month_0_5 , female,none,stunting
UZB,Asia,Lower Middle Income,month_0_5 , female,primary,stunting
UZB,Asia,Lower Middle Income,month_0_5 , female,none-primary,stunting
UZB,Asia,Lower Middle Income,month_0_5 , female,secondary,stunting
UZB,Asia,Lower Middle Income,month_0_5 , female,higher,stunting
UZB,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,stunting
UZB,Asia,Lower Middle Income,month_6_11 , female,none,stunting
UZB,Asia,Lower Middle Income,month_6_11 , female,primary,stunting
UZB,Asia,Lower Middle Income,month_6_11 , female,none-primary,stunting
UZB,Asia,Lower Middle Income,month_6_11 , female,secondary,stunting
UZB,Asia,Lower Middle Income,month_6_11 , female,higher,stunting
UZB,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,stunting
UZB,Asia,Lower Middle Income,month_12_23 , female,none,stunting
UZB,Asia,Lower Middle Income,month_12_23 , female,primary,stunting
UZB,Asia,Lower Middle Income,month_12_23 , female,none-primary,stunting
UZB,Asia,Lower Middle Income,month_12_23 , female,secondary,stunting
UZB,Asia,Lower Middle Income,month_12_23 , female,higher,stunting
UZB,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,stunting
UZB,Asia,Lower Middle Income,month_0_23 , female,none,stunting
UZB,Asia,Lower Middle Income,month_0_23 , female,primary,stunting
UZB,Asia,Lower Middle Income,month_0_23 , female,none-primary,stunting
UZB,Asia,Lower Middle Income,month_0_23 , female,secondary,stunting
UZB,Asia,Lower Middle Income,month_0_23 , female,higher,stunting
UZB,Asia,Lower Middle Income,month_0_23 , female,higher_secondary,stunting
UZB,Asia,Lower Middle Income,month_24_35 , female,none,stunting
UZB,Asia,Lower Middle Income,month_24_35 , female,primary,stunting
UZB,Asia,Lower Middle Income,month_24_35 , female,none-primary,stunting
UZB,Asia,Lower Middle Income,month_24_35 , female,secondary,stunting
UZB,Asia,Lower Middle Income,month_24_35 , female,higher,stunting
UZB,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,stunting
UZB,Asia,Lower Middle Income,month_36_47 , female,none,stunting
UZB,Asia,Lower Middle Income,month_36_47 , female,primary,stunting
UZB,Asia,Lower Middle Income,month_36_47 , female,none-primary,stunting
UZB,Asia,Lower Middle Income,month_36_47 , female,secondary,stunting
UZB,Asia,Lower Middle Income,month_36_47 , female,higher,stunting
UZB,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,stunting
UZB,Asia,Lower Middle Income,month_48_59 , female,none,stunting
UZB,Asia,Lower Middle Income,month_48_59 , female,primary,stunting
UZB,Asia,Lower Middle Income,month_48_59 , female,none-primary,stunting
UZB,Asia,Lower Middle Income,month_48_59 , female,secondary,stunting
UZB,Asia,Lower Middle Income,month_48_59 , female,higher,stunting
UZB,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,stunting
UZB,Asia,Lower Middle Income,month_24_59 , female,none,stunting
UZB,Asia,Lower Middle Income,month_24_59 , female,primary,stunting
UZB,Asia,Lower Middle Income,month_24_59 , female,none-primary,stunting
UZB,Asia,Lower Middle Income,month_24_59 , female,secondary,stunting
UZB,Asia,Lower Middle Income,month_24_59 , female,higher,stunting
UZB,Asia,Lower Middle Income,month_24_59 , female,higher_secondary,stunting
VUT,Oceania,Lower Middle Income,month_0_5 , male,none,stunting
VUT,Oceania,Lower Middle Income,month_0_5 , male,primary,stunting
VUT,Oceania,Lower Middle Income,month_0_5 , male,none-primary,stunting
VUT,Oceania,Lower Middle Income,month_0_5 , male,secondary,stunting
VUT,Oceania,Lower Middle Income,month_0_5 , male,higher,stunting
VUT,Oceania,Lower Middle Income,month_0_5 , male,higher_secondary,stunting
VUT,Oceania,Lower Middle Income,month_6_11 , male,none,stunting
VUT,Oceania,Lower Middle Income,month_6_11 , male,primary,stunting
VUT,Oceania,Lower Middle Income,month_6_11 , male,none-primary,stunting
VUT,Oceania,Lower Middle Income,month_6_11 , male,secondary,stunting
VUT,Oceania,Lower Middle Income,month_6_11 , male,higher,stunting
VUT,Oceania,Lower Middle Income,month_6_11 , male,higher_secondary,stunting
VUT,Oceania,Lower Middle Income,month_12_23 , male,none,stunting
VUT,Oceania,Lower Middle Income,month_12_23 , male,primary,stunting
VUT,Oceania,Lower Middle Income,month_12_23 , male,none-primary,stunting
VUT,Oceania,Lower Middle Income,month_12_23 , male,secondary,stunting
VUT,Oceania,Lower Middle Income,month_12_23 , male,higher,stunting
VUT,Oceania,Lower Middle Income,month_12_23 , male,higher_secondary,stunting
VUT,Oceania,Lower Middle Income,month_0_23 , male,none,stunting
VUT,Oceania,Lower Middle Income,month_0_23 , male,primary,stunting
VUT,Oceania,Lower Middle Income,month_0_23 , male,none-primary,stunting
VUT,Oceania,Lower Middle Income,month_0_23 , male,secondary,stunting
VUT,Oceania,Lower Middle Income,month_0_23 , male,higher,stunting
VUT,Oceania,Lower Middle Income,month_0_23 , male,higher_secondary,stunting
VUT,Oceania,Lower Middle Income,month_24_35 , male,none,stunting
VUT,Oceania,Lower Middle Income,month_24_35 , male,primary,stunting
VUT,Oceania,Lower Middle Income,month_24_35 , male,none-primary,stunting
VUT,Oceania,Lower Middle Income,month_24_35 , male,secondary,stunting
VUT,Oceania,Lower Middle Income,month_24_35 , male,higher,stunting
VUT,Oceania,Lower Middle Income,month_24_35 , male,higher_secondary,stunting
VUT,Oceania,Lower Middle Income,month_36_47 , male,none,stunting
VUT,Oceania,Lower Middle Income,month_36_47 , male,primary,stunting
VUT,Oceania,Lower Middle Income,month_36_47 , male,none-primary,stunting
VUT,Oceania,Lower Middle Income,month_36_47 , male,secondary,stunting
VUT,Oceania,Lower Middle Income,month_36_47 , male,higher,stunting
VUT,Oceania,Lower Middle Income,month_36_47 , male,higher_secondary,stunting
VUT,Oceania,Lower Middle Income,month_48_59 , male,none,stunting
VUT,Oceania,Lower Middle Income,month_48_59 , male,primary,stunting
VUT,Oceania,Lower Middle Income,month_48_59 , male,none-primary,stunting
VUT,Oceania,Lower Middle Income,month_48_59 , male,secondary,stunting
VUT,Oceania,Lower Middle Income,month_48_59 , male,higher,stunting
VUT,Oceania,Lower Middle Income,month_48_59 , male,higher_secondary,stunting
VUT,Oceania,Lower Middle Income,month_0_5 , female,none,stunting
VUT,Oceania,Lower Middle Income,month_0_5 , female,primary,stunting
VUT,Oceania,Lower Middle Income,month_0_5 , female,none-primary,stunting
VUT,Oceania,Lower Middle Income,month_0_5 , female,secondary,stunting
VUT,Oceania,Lower Middle Income,month_0_5 , female,higher,overweight
VUT,Oceania,Lower Middle Income,month_0_5 , female,higher_secondary,stunting
VUT,Oceania,Lower Middle Income,month_6_11 , female,none,stunting
VUT,Oceania,Lower Middle Income,month_6_11 , female,primary,stunting
VUT,Oceania,Lower Middle Income,month_6_11 , female,none-primary,stunting
VUT,Oceania,Lower Middle Income,month_6_11 , female,secondary,stunting
VUT,Oceania,Lower Middle Income,month_6_11 , female,higher,stunting
VUT,Oceania,Lower Middle Income,month_6_11 , female,higher_secondary,stunting
VUT,Oceania,Lower Middle Income,month_12_23 , female,none,stunting
VUT,Oceania,Lower Middle Income,month_12_23 , female,primary,stunting
VUT,Oceania,Lower Middle Income,month_12_23 , female,none-primary,stunting
VUT,Oceania,Lower Middle Income,month_12_23 , female,secondary,stunting
VUT,Oceania,Lower Middle Income,month_12_23 , female,higher,stunting
VUT,Oceania,Lower Middle Income,month_12_23 , female,higher_secondary,stunting
VUT,Oceania,Lower Middle Income,month_0_23 , female,none,stunting
VUT,Oceania,Lower Middle Income,month_0_23 , female,primary,stunting
VUT,Oceania,Lower Middle Income,month_0_23 , female,none-primary,stunting
VUT,Oceania,Lower Middle Income,month_0_23 , female,secondary,stunting
VUT,Oceania,Lower Middle Income,month_0_23 , female,higher,stunting
VUT,Oceania,Lower Middle Income,month_0_23 , female,higher_secondary,stunting
VUT,Oceania,Lower Middle Income,month_24_35 , female,none,stunting
VUT,Oceania,Lower Middle Income,month_24_35 , female,primary,stunting
VUT,Oceania,Lower Middle Income,month_24_35 , female,none-primary,stunting
VUT,Oceania,Lower Middle Income,month_24_35 , female,secondary,stunting
VUT,Oceania,Lower Middle Income,month_24_35 , female,higher,stunting
VUT,Oceania,Lower Middle Income,month_24_35 , female,higher_secondary,stunting
VUT,Oceania,Lower Middle Income,month_36_47 , female,none,stunting
VUT,Oceania,Lower Middle Income,month_36_47 , female,primary,stunting
VUT,Oceania,Lower Middle Income,month_36_47 , female,none-primary,stunting
VUT,Oceania,Lower Middle Income,month_36_47 , female,secondary,stunting
VUT,Oceania,Lower Middle Income,month_36_47 , female,higher,stunting
VUT,Oceania,Lower Middle Income,month_36_47 , female,higher_secondary,stunting
VUT,Oceania,Lower Middle Income,month_48_59 , female,none,stunting
VUT,Oceania,Lower Middle Income,month_48_59 , female,primary,stunting
