ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,stunting_weighted,stunting_r,overweight_weighted,overweight_r,Wasting_Weighted,Wasting_r,severe_wasting__Weighted,severe_wasting_r,Status
PER,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,primary,2388.8,20.9941142,2387.4,5.125102622,2387.4,0.560082098,2387.4,0.1,stunting
PER,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,2396.6,21.00845364,2395.3,5.060543564,2395.3,0.560543564,2395.3,0.1,stunting
PER,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,4638.9,11.32411563,4635,7.095516721,4635,0.38198274,4635,0.1,stunting
PER,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher,3627.7,7.026920638,3620.9,9.108453699,3620.9,0.3,3620.9,0.1,overweight
PER,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,7431.3,9.072092366,7420.9,8.349865919,7420.9,0.3,7420.9,0.1,stunting
PER,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,primary,2412.7,21.01977867,2410.7,5.513647488,2410.7,0.593176256,2410.7,0.1,stunting
PER,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,2420.5,21.03389382,2418.6,5.448441247,2418.6,0.59352518,2418.6,0.1,stunting
PER,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,4662.8,11.38696062,4658.3,7.286735504,4658.3,0.4,4658.3,0.1,stunting
PER,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher,3651.6,7.135294118,3644.2,9.340014269,3644.2,0.323555238,3644.2,0.1,overweight
PER,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,7455.2,9.118617877,7444.2,8.465597378,7444.2,0.311531125,7444.2,0.1,stunting
PER,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,primary,2425.2,20.11631618,2423.6,5.839259779,2423.6,0.52024674,2423.6,0.064049348,stunting
PER,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,2433,20.13325524,2431.5,5.773341559,2431.5,0.520830763,2431.5,0.064166153,stunting
PER,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,4675.3,10.94406562,4671.2,7.450779243,4671.2,0.362694811,4671.2,0.081347405,stunting
PER,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher,3664.1,6.584675637,3657.1,9.542304011,3657.1,0.276175111,3657.1,0.076175111,overweight
PER,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,7467.7,8.845131701,7457.1,8.566316665,7457.1,0.288315833,7457.1,0.088315833,stunting
PER,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,primary,4119.7,17.17759546,4117,5.673772164,4117,0.450818557,4117,0.037704639,stunting
PER,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,none-primary,4127.5,17.19313386,4124.9,5.635232369,4124.9,0.451295789,4124.9,0.037823947,stunting
PER,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,secondary,6369.8,11.48344375,6364.6,6.914962449,6364.6,0.359703673,6364.6,0.059703673,stunting
PER,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,higher,5358.6,8.604366812,5350.5,8.242977292,5350.5,0.3,5350.5,0.052066162,stunting
PER,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,higher_secondary,9162.2,9.608308048,9150.5,7.987188678,9150.5,0.3,9150.5,0.071972023,stunting
MDA,Europe,Lower Middle Income,month_0_5 , male,secondary,890.6,7.130833146,893.6,4.252976723,893.6,1.997325425,893.6,0.344147269,stunting
MDA,Europe,Lower Middle Income,month_0_5 , male,higher,524.1,2.475825224,521.8,6.073188961,521.8,2.619950172,521.8,0.715120736,overweight
MDA,Europe,Lower Middle Income,month_0_5 , male,higher_secondary,1337.6,5.363322368,1336.5,4.894096521,1336.5,1.959753086,1336.5,0.423613917,stunting
MDA,Europe,Lower Middle Income,month_6_11 , male,secondary,921.8,6.836124973,921.3,4.62811245,921.3,1.63471182,921.3,0.26528818,stunting
MDA,Europe,Lower Middle Income,month_6_11 , male,higher,555.3,2.248154151,549.5,6.610391265,549.5,1.980600546,549.5,0.564203822,overweight
MDA,Europe,Lower Middle Income,month_6_11 , male,higher_secondary,1368.8,5.205143191,1364.2,5.134423105,1364.2,1.715628207,1364.2,0.368743586,stunting
MDA,Europe,Lower Middle Income,month_12_23 , male,secondary,983.3,6.647737211,983.5,5.41858668,983.5,1.720142349,983.5,0.402979156,stunting
MDA,Europe,Lower Middle Income,month_12_23 , male,higher,616.8,2.405285344,611.7,7.679761321,611.7,2.082785679,611.7,0.755190453,overweight
MDA,Europe,Lower Middle Income,month_12_23 , male,higher_secondary,1430.3,5.145759631,1426.4,5.65737521,1426.4,1.771003926,1426.4,0.459169938,overweight
MDA,Europe,Lower Middle Income,month_0_23 , male,secondary,1168.6,6.37978778,1169,5.594165954,1169,2.024311377,1169,0.390923867,stunting
MDA,Europe,Lower Middle Income,month_0_23 , male,higher,802.1,2.994988156,797.2,7.411076267,797.2,2.444430507,797.2,0.655556949,overweight
MDA,Europe,Lower Middle Income,month_0_23 , male,higher_secondary,1615.6,5.124213914,1611.9,5.757230597,1611.9,1.985743532,1611.9,0.443960543,overweight
MDA,Europe,Lower Middle Income,month_24_35 , male,secondary,988.6,6.722051386,988.3,4.410786199,988.3,1.810786199,988.3,0.370262066,stunting
MDA,Europe,Lower Middle Income,month_24_35 , male,higher,622.1,2.559524192,616.5,6.046569343,616.5,2.225271695,616.5,0.7,overweight
MDA,Europe,Lower Middle Income,month_24_35 , male,higher_secondary,1435.6,5.202479799,1431.2,4.960648407,1431.2,1.833426495,1431.2,0.436389044,stunting
MDA,Europe,Lower Middle Income,month_36_47 , male,secondary,989.8,7.520428369,988.5,3.760445119,988.5,1.441760243,988.5,0.317582195,stunting
MDA,Europe,Lower Middle Income,month_36_47 , male,higher,623.3,3.83536018,616.7,5.003616021,616.7,1.633630615,616.7,0.615453219,overweight
MDA,Europe,Lower Middle Income,month_36_47 , male,higher_secondary,1436.8,5.753744432,1431.4,4.511457315,1431.4,1.578580411,1431.4,0.4,stunting
MDA,Europe,Lower Middle Income,month_48_59 , male,secondary,975.3,7.11710243,974.7,4.347737765,974.7,1.435846927,974.7,0.250754078,stunting
MDA,Europe,Lower Middle Income,month_48_59 , male,higher,608.8,3.101461892,602.9,5.981539227,602.9,1.628462432,602.9,0.514231216,overweight
MDA,Europe,Lower Middle Income,month_48_59 , male,higher_secondary,1422.3,5.459164733,1417.6,4.922573363,1417.6,1.575846501,1417.6,0.354853273,stunting
MDA,Europe,Lower Middle Income,month_0_5 , female,secondary,902.7,7.377666999,904.4,4.249590889,904.4,1.580163644,904.4,0.409099956,stunting
MDA,Europe,Lower Middle Income,month_0_5 , female,higher,536.2,2.996419247,532.6,6.030529478,532.6,1.898948554,532.6,0.817893353,overweight
MDA,Europe,Lower Middle Income,month_0_5 , female,higher_secondary,1349.7,5.544254279,1347.3,4.88668448,1347.3,1.68002672,1347.3,0.4665776,stunting
MDA,Europe,Lower Middle Income,month_6_11 , female,secondary,916,6.663406114,919.3,4.313782226,919.3,1.804808006,919.3,0.516186229,stunting
MDA,Europe,Lower Middle Income,month_6_11 , female,higher,549.5,1.911810737,547.5,6.089844749,547.5,2.26747032,547.5,0.986575342,overweight
MDA,Europe,Lower Middle Income,month_6_11 , female,higher_secondary,1363,5.08212766,1362.2,4.923036265,1362.2,1.830538834,1362.2,0.538217589,stunting
MDA,Europe,Lower Middle Income,month_12_23 , female,secondary,1002.1,7.068326514,1003.2,4.293949362,1003.2,1.468470893,1003.2,0.243630383,stunting
MDA,Europe,Lower Middle Income,month_12_23 , female,higher,635.6,3.193879799,631.4,5.822331327,631.4,1.671602787,631.4,0.491019956,overweight
MDA,Europe,Lower Middle Income,month_12_23 , female,higher_secondary,1449.1,5.456096888,1446.1,4.87392988,1446.1,1.595719521,1446.1,0.347859761,stunting
MDA,Europe,Lower Middle Income,month_0_23 , female,secondary,1193.6,6.817962466,1197.5,4.391799582,1197.5,1.631966597,1197.5,0.491799582,stunting
MDA,Europe,Lower Middle Income,month_0_23 , female,higher,827.1,3.72963366,825.7,5.604590045,825.7,1.860918009,825.7,0.792721327,overweight
MDA,Europe,Lower Middle Income,month_0_23 , female,higher_secondary,1640.6,5.462135804,1640.4,4.876664228,1640.4,1.7,1640.4,0.516678859,stunting
MDA,Europe,Lower Middle Income,month_24_35 , female,secondary,971.3,7.557191393,971.8,3.957511834,971.8,1.486838856,971.8,0.251502367,stunting
MDA,Europe,Lower Middle Income,month_24_35 , female,higher,604.8,3.781679894,600,5.3574,600,1.711983333,600,0.516716667,overweight
MDA,Europe,Lower Middle Income,month_24_35 , female,higher_secondary,1418.3,5.755876754,1414.7,4.655693787,1414.7,1.611161377,1414.7,0.355580688,stunting
MDA,Europe,Lower Middle Income,month_36_47 , female,secondary,977.7,7.132862841,976.8,3.83490991,976.8,1.948495086,976.8,0.250214988,stunting
MDA,Europe,Lower Middle Income,month_36_47 , female,higher,611.2,3.142441099,605,5.147884298,605,2.455487603,605,0.512446281,overweight
MDA,Europe,Lower Middle Income,month_36_47 , female,higher_secondary,1424.7,5.472773215,1419.7,4.568880749,1419.7,1.928358104,1419.7,0.354328379,stunting
MDA,Europe,Lower Middle Income,month_48_59 , female,secondary,948.2,7.228390635,949.3,4.114926788,949.3,1.444032445,949.3,0.257463394,stunting
MDA,Europe,Lower Middle Income,month_48_59 , female,higher,581.7,3.095788207,577.5,5.670701299,577.5,1.65038961,577.5,0.536848485,overweight
MDA,Europe,Lower Middle Income,month_48_59 , female,higher_secondary,1395.2,5.50259461,1392.2,4.774314035,1392.2,1.583982186,1392.2,0.361327395,stunting
MDA,Europe,Lower Middle Income,month_24_59 , female,secondary,1270,7.451559055,1268.4,3.6634579,1268.4,1.671538947,1268.4,0.19269158,stunting
MDA,Europe,Lower Middle Income,month_24_59 , female,higher,903.5,4.881394577,896.6,4.478318091,896.6,1.898795449,896.6,0.345784073,stunting
MDA,Europe,Lower Middle Income,month_24_59 , female,higher_secondary,1717,5.991112405,1711.3,4.316735815,1711.3,1.726512008,1711.3,0.293951966,stunting
LCA,Latin America and the Caribbean,Upper Middle Income,month_0_23 , male,none-primary,127.9,6.30758405,124.7,10.17906977,124.7,6.762790698,124.7,1.130232558,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_0_23 , male,secondary,260.9,2.481947106,257.7,7.520488941,257.7,5.017927823,257.7,1.264610012,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_0_23 , male,higher_secondary,260.9,2.481947106,257.7,7.520488941,257.7,5.017927823,257.7,1.264610012,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none-primary,99.7,4.760882648,98.4,5.525914634,98.4,2.947154472,98.4,0,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,secondary,232.7,1.355651053,231.4,5.239628349,231.4,3.197061366,231.4,0.799265341,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher_secondary,232.7,1.355651053,231.4,5.239628349,231.4,3.197061366,231.4,0.799265341,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none-primary,102.4,5.436914063,101.1,6.594757666,101.1,2.868447082,101.1,0,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,secondary,235.4,1.688785047,234.1,5.704527979,234.1,3.160187954,234.1,0.790046988,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher_secondary,235.4,1.688785047,234.1,5.704527979,234.1,3.160187954,234.1,0.790046988,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,103.6,4.131660232,102.3,8.898240469,102.3,2.834799609,102.3,0,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,236.6,1.136263736,235.3,6.710539737,235.3,3.144071398,235.3,0.78601785,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,236.6,1.136263736,235.3,6.710539737,235.3,3.144071398,235.3,0.78601785,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_0_23 , female,none-primary,118.1,3.624386113,118.1,4.990262489,118.1,3.26638442,118.1,0.386113463,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_0_23 , female,secondary,251.1,1.070649144,251.1,5.010155317,251.1,3.327598566,251.1,0.918160096,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_0_23 , female,higher_secondary,251.1,1.070649144,251.1,5.010155317,251.1,3.327598566,251.1,0.918160096,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,109.5,4.789315068,107.7,5.898514392,107.7,2.69266481,107.7,0,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,242.5,1.506103093,240.7,5.417407561,240.7,3.073535521,240.7,0.76838388,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,242.5,1.506103093,240.7,5.417407561,240.7,3.073535521,240.7,0.76838388,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,106.9,4.004115996,105.1,6.383349191,105.1,4.062036156,105.1,0,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,239.9,1.120633597,238.1,5.626165477,238.1,3.682150357,238.1,0.776774465,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,239.9,1.120633597,238.1,5.626165477,238.1,3.682150357,238.1,0.776774465,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,102.9,4.612244898,100.7,8.14409136,100.7,5.288182721,100.7,0,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,235.9,1.337007206,233.7,6.370603338,233.7,4.203337612,233.7,0.79139923,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,235.9,1.337007206,233.7,6.370603338,233.7,4.203337612,233.7,0.79139923,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,none-primary,171.7,3.348223646,168.5,6.189614243,168.5,4,168.5,0,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,secondary,304.7,1.364259928,301.5,5.677114428,301.5,3.727363184,301.5,0.613432836,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,higher_secondary,304.7,1.364259928,301.5,5.677114428,301.5,3.727363184,301.5,0.613432836,overweight
STP,Africa,Lower Middle Income,month_0_5 , male,none,150.9,13.60821736,152.3,11.39658569,152.3,4.609717663,152.3,0.507616546,stunting
STP,Africa,Lower Middle Income,month_0_5 , male,primary,937.4,12.90881161,943.2,4.892875318,943.2,4.855004241,943.2,1.172678117,stunting
STP,Africa,Lower Middle Income,month_0_5 , male,none-primary,1002.9,13.20231329,1009.7,4.912389819,1009.7,4.563731802,1009.7,1.174477568,stunting
STP,Africa,Lower Middle Income,month_0_5 , male,secondary,899.2,10.45256895,895.8,5.945222148,895.8,4.326032597,895.8,1.442464836,stunting
STP,Africa,Lower Middle Income,month_0_5 , male,higher,159.7,7.158171572,160.3,11.43718029,160.3,4.522395508,160.3,1.039238927,overweight
STP,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,973.6,9.908761298,970.2,6.047361369,970.2,4.027592249,970.2,1.446876933,stunting
STP,Africa,Lower Middle Income,month_6_11 , male,none,133.7,13.41024682,135.8,4.984536082,135.8,4.832842415,135.8,1.022091311,stunting
STP,Africa,Lower Middle Income,month_6_11 , male,primary,920.2,12.86697457,926.7,3.837444696,926.7,4.892068631,926.7,1.259911514,stunting
STP,Africa,Lower Middle Income,month_6_11 , male,none-primary,985.7,13.1683778,993.2,3.92795006,993.2,4.593475634,993.2,1.255900121,stunting
STP,Africa,Lower Middle Income,month_6_11 , male,secondary,882,10.36102041,879.3,4.852644149,879.3,4.355168884,879.3,1.539463209,stunting
STP,Africa,Lower Middle Income,month_6_11 , male,higher,142.5,6.193894737,143.8,5.38650904,143.8,4.723087622,143.8,1.586091794,stunting
STP,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,956.4,9.81455458,953.7,5.041784628,953.7,4.04929223,953.7,1.536384607,stunting
STP,Africa,Lower Middle Income,month_12_23 , male,none,252.4,15.26561014,251.7,5.552761224,251.7,5.78526023,251.7,2.429439809,stunting
STP,Africa,Lower Middle Income,month_12_23 , male,primary,1038.9,13.37980556,1042.6,4.102138884,1042.6,5.11541339,1042.6,1.573230386,stunting
STP,Africa,Lower Middle Income,month_12_23 , male,none-primary,1104.4,13.61839913,1109.1,4.167315842,1109.1,4.834631683,1109.1,1.550852042,stunting
STP,Africa,Lower Middle Income,month_12_23 , male,secondary,1000.7,11.19067653,995.2,5.011716238,995.2,4.651678055,995.2,1.835148714,stunting
STP,Africa,Lower Middle Income,month_12_23 , male,higher,261.2,11.2661562,259.7,5.757835965,259.7,5.695148248,259.7,2.698382749,stunting
STP,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,1075.1,10.6471305,1069.6,5.169296933,1069.6,4.358320868,1069.6,1.8118362,stunting
STP,Africa,Lower Middle Income,month_0_23 , male,none,405.9,13.01818182,407,7.457395577,407,6.523243243,407,2.008452088,stunting
STP,Africa,Lower Middle Income,month_0_23 , male,primary,1192.4,12.85753103,1197.9,4.93732365,1197.9,5.452992737,1197.9,1.541197095,stunting
STP,Africa,Lower Middle Income,month_0_23 , male,none-primary,1257.9,13.09420463,1264.4,4.95056944,1264.4,5.188943372,1264.4,1.523252135,stunting
STP,Africa,Lower Middle Income,month_0_23 , male,secondary,1154.2,10.94225438,1150.5,5.758531073,1150.5,5.065762712,1150.5,1.766440678,stunting
STP,Africa,Lower Middle Income,month_0_23 , male,higher,414.7,10.54680492,415,7.549012048,415,6.452626506,415,2.18486747,stunting
STP,Africa,Lower Middle Income,month_0_23 , male,higher_secondary,1228.6,10.48166205,1224.9,5.850771492,1224.9,4.78444771,1224.9,1.750257164,stunting
STP,Africa,Lower Middle Income,month_24_35 , male,none,272.5,14.73144954,272.3,5.548769739,272.3,5.914983474,272.3,1.587917738,stunting
STP,Africa,Lower Middle Income,month_24_35 , male,primary,1059,13.2781492,1063.2,4.1292231,1063.2,5.161615877,1063.2,1.374294582,stunting
STP,Africa,Lower Middle Income,month_24_35 , male,none-primary,1124.5,13.51839929,1129.7,4.191617244,1129.7,4.883234487,1129.7,1.364034699,stunting
STP,Africa,Lower Middle Income,month_24_35 , male,secondary,1020.8,11.12832092,1015.8,5.021618429,1015.8,4.709440835,1015.8,1.621618429,stunting
STP,Africa,Lower Middle Income,month_24_35 , male,higher,281.3,11.03448276,280.3,5.738886907,280.3,5.827791652,280.3,1.861113093,stunting
STP,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,1095.2,10.59898649,1090.2,5.175545771,1090.2,4.417684828,1090.2,1.613318657,stunting
STP,Africa,Lower Middle Income,month_36_47 , male,none,229.4,17.51455972,229.6,4.56271777,229.6,2.421602787,229.6,0.639721254,stunting
STP,Africa,Lower Middle Income,month_36_47 , male,primary,1015.9,13.84494537,1020.5,3.847976482,1020.5,4.344125429,1020.5,1.152023518,stunting
STP,Africa,Lower Middle Income,month_36_47 , male,none-primary,1081.4,14.06044017,1087,3.930027599,1087,4.104820607,1087,1.154958602,stunting
STP,Africa,Lower Middle Income,month_36_47 , male,secondary,977.7,11.62249156,973.1,4.76583085,973.1,3.832288562,973.1,1.399373137,stunting
STP,Africa,Lower Middle Income,month_36_47 , male,higher,238.2,13.04584383,237.6,4.82020202,237.6,2.436363636,237.6,0.993939394,stunting
STP,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,1052.1,11.03652695,1047.5,4.944200477,1047.5,3.590940334,1047.5,1.406520286,stunting
STP,Africa,Lower Middle Income,month_48_59 , male,none,267.6,12.48759342,266.6,3.822655664,266.6,2.95243811,266.6,0.675843961,stunting
STP,Africa,Lower Middle Income,month_48_59 , male,primary,1054.1,12.70175505,1057.5,3.686411348,1057.5,4.410685579,1057.5,1.143205674,stunting
STP,Africa,Lower Middle Income,month_48_59 , male,none-primary,1119.6,12.97677742,1124,3.775320285,1124,4.175320285,1124,1.146565836,stunting
STP,Africa,Lower Middle Income,month_48_59 , male,secondary,1015.9,10.51988385,1010.1,4.563063063,1010.1,3.920720721,1010.1,1.381081081,stunting
STP,Africa,Lower Middle Income,month_48_59 , male,higher,276.4,8.796526773,274.6,4.067006555,274.6,2.949745084,274.6,0.981281865,stunting
STP,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,1090.3,10.02968908,1084.5,4.749257722,1084.5,3.68153988,1084.5,1.389239281,stunting
STP,Africa,Lower Middle Income,month_0_5 , female,none,155.3,14.9499678,156.2,6.964788732,156.2,1.344942382,156.2,0.919846351,stunting
STP,Africa,Lower Middle Income,month_0_5 , female,primary,941.8,13.13332979,947.1,4.188744589,947.1,4.31555274,947.1,1.237926301,stunting
STP,Africa,Lower Middle Income,month_0_5 , female,none-primary,1007.3,13.41095006,1013.6,4.254380426,1013.6,4.060793212,1013.6,1.235438043,stunting
STP,Africa,Lower Middle Income,month_0_5 , female,secondary,903.6,10.69853918,899.7,5.199433144,899.7,3.760453484,899.7,1.509981105,stunting
STP,Africa,Lower Middle Income,month_0_5 , female,higher,164.1,8.600914077,164.2,7.220341048,164.2,1.418757613,164.2,1.418757613,stunting
STP,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,978,10.13846626,974.1,5.358125449,974.1,3.506405913,974.1,1.509218766,stunting
STP,Africa,Lower Middle Income,month_6_11 , female,none,150.9,13.94738237,151.7,5.7562294,151.7,2.574423204,151.7,0,stunting
STP,Africa,Lower Middle Income,month_6_11 , female,primary,937.4,12.96340943,942.6,3.980988755,942.6,4.527604498,942.6,1.091406747,stunting
STP,Africa,Lower Middle Income,month_6_11 , female,none-primary,1002.9,13.2533453,1009.1,4.060608463,1009.1,4.257734615,1009.1,1.098563076,stunting
STP,Africa,Lower Middle Income,month_6_11 , female,secondary,899.2,10.50948621,895.2,4.985757373,895.2,3.980942806,895.2,1.357071046,stunting
STP,Africa,Lower Middle Income,month_6_11 , female,higher,159.7,7.478647464,159.7,6.079524108,159.7,2.588728867,159.7,0.559048215,stunting
STP,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,973.6,9.961329088,969.6,5.161582096,969.6,3.708797442,969.6,1.368038366,stunting
STP,Africa,Lower Middle Income,month_12_23 , female,none,219.4,10.16836828,218.9,4.515669255,218.9,2.253997259,218.9,1.532663317,stunting
STP,Africa,Lower Middle Income,month_12_23 , female,primary,1005.9,12.20616363,1009.8,3.830204001,1009.8,4.328163993,1009.8,1.351020004,stunting
STP,Africa,Lower Middle Income,month_12_23 , female,none-primary,1071.4,12.52385664,1076.3,3.914168912,1076.3,4.08746632,1076.3,1.34168912,stunting
STP,Africa,Lower Middle Income,month_12_23 , female,secondary,967.7,9.896052496,962.4,4.757387781,962.4,3.809850374,962.4,1.610920615,stunting
STP,Africa,Lower Middle Income,month_12_23 , female,higher,228.2,5.787116564,226.9,4.786954606,226.9,2.275363596,226.9,1.872102248,stunting
STP,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,1042.1,9.427722867,1036.8,4.93820409,1036.8,3.567621528,1036.8,1.602961034,stunting
STP,Africa,Lower Middle Income,month_0_23 , female,none,394.4,10.7969574,394,5.533705584,394,2.413502538,394,1.164060914,stunting
STP,Africa,Lower Middle Income,month_0_23 , female,primary,1180.9,12.11411635,1184.9,4.270014347,1184.9,4.074689847,1184.9,1.255295806,stunting
STP,Africa,Lower Middle Income,month_0_23 , female,none-primary,1246.4,12.39204108,1251.4,4.318858878,1251.4,3.881141122,1251.4,1.25235736,stunting
STP,Africa,Lower Middle Income,month_0_23 , female,secondary,1142.7,10.15471252,1137.5,5.0728,1137.5,3.6256,1137.5,1.4712,stunting
STP,Africa,Lower Middle Income,month_0_23 , female,higher,403.2,8.303571429,402,5.666567164,402,2.42238806,402,1.362985075,stunting
STP,Africa,Lower Middle Income,month_0_23 , female,higher_secondary,1217.1,9.737909786,1211.9,5.208127733,1211.9,3.429680667,1211.9,1.472968067,stunting
STP,Africa,Lower Middle Income,month_24_35 , female,none,257,14.57626459,258.6,3.693271462,258.6,2.189172467,258.6,0.668909513,stunting
STP,Africa,Lower Middle Income,month_24_35 , female,primary,1043.5,13.21834212,1049.5,3.653492139,1049.5,4.233730348,1049.5,1.145059552,stunting
STP,Africa,Lower Middle Income,month_24_35 , female,none-primary,1109,13.46548242,1116,3.745,1116,4.007222222,1116,1.148333333,stunting
STP,Africa,Lower Middle Income,month_24_35 , female,secondary,1005.3,11.0330946,1002.1,4.535585271,1002.1,3.731483884,1002.1,1.384921665,stunting
STP,Africa,Lower Middle Income,month_24_35 , female,higher,265.8,10.66884876,266.6,3.948837209,266.6,2.209302326,266.6,0.98372093,stunting
STP,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,1079.7,10.50272298,1076.5,4.725062703,1076.5,3.503604273,1076.5,1.392875058,stunting
STP,Africa,Lower Middle Income,month_36_47 , female,none,259.1,14.19251254,260.1,2.27431757,260.1,0.553171857,260.1,0,stunting
STP,Africa,Lower Middle Income,month_36_47 , female,primary,1045.6,13.12597552,1051,3.302388202,1051,3.825937203,1051,0.978839201,stunting
STP,Africa,Lower Middle Income,month_36_47 , female,none-primary,1111.1,13.37809378,1117.5,3.414666667,1117.5,3.624,1117.5,0.992,stunting
STP,Africa,Lower Middle Income,month_36_47 , female,secondary,1007.4,10.94178082,1003.6,4.166580311,1003.6,3.305181347,1003.6,1.210492228,stunting
STP,Africa,Lower Middle Income,month_36_47 , female,higher,267.9,10.32833147,268.1,2.57079448,268.1,0.622006714,268.1,0.333010071,stunting
STP,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,1081.8,10.4187188,1078,4.381261596,1078,3.107040816,1078,1.230473098,stunting
STP,Africa,Lower Middle Income,month_48_59 , female,none,247,10.0011336,247.1,3.213638203,247.1,2.755078915,247.1,1.096924322,stunting
STP,Africa,Lower Middle Income,month_48_59 , female,primary,1033.5,12.11177552,1038,3.538872832,1038,4.391098266,1038,1.252225434,stunting
STP,Africa,Lower Middle Income,month_48_59 , female,none-primary,1099,12.42711556,1104.5,3.638234495,1104.5,4.152756904,1104.5,1.249081032,stunting
STP,Africa,Lower Middle Income,month_48_59 , female,secondary,995.3,9.862101879,990.6,4.425721785,990.6,3.890551181,990.6,1.5,stunting
STP,Africa,Lower Middle Income,month_48_59 , female,higher,255.8,6.098358092,255.1,3.495766366,255.1,2.758369267,255.1,1.4125049,stunting
STP,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,1069.7,9.408217257,1065,4.624920188,1065,3.649098592,1065,1.5,stunting
STP,Africa,Lower Middle Income,month_24_59 , female,none,631.9,11.84746004,633,2.477630332,633,1.984612954,633,0.716082148,stunting
STP,Africa,Lower Middle Income,month_24_59 , female,primary,1418.4,12.36156937,1423.9,3.123533956,1423.9,3.605196994,1423.9,1.040831519,stunting
STP,Africa,Lower Middle Income,month_24_59 , female,none-primary,1483.9,12.58408922,1490.4,3.215700483,1490.4,3.463633924,1490.4,1.047933441,stunting
STP,Africa,Lower Middle Income,month_24_59 , female,secondary,1380.2,10.74618171,1376.5,3.747453687,1376.5,3.217915002,1376.5,1.211863422,stunting
STP,Africa,Lower Middle Income,month_24_59 , female,higher,640.7,10.26391447,641,2.599095164,641,1.995538222,641,0.846427457,stunting
