ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,wasting_estimate
MDA,Europe,Lower Middle Income,month_12_23 , male,higher_secondary,1.7710039259674706
MDA,Europe,Lower Middle Income,month_24_35 , male,secondary,1.810786198522716
MDA,Europe,Lower Middle Income,month_24_35 , male,higher_secondary,1.8334264952487425
MDA,Europe,Lower Middle Income,month_36_47 , male,secondary,1.4417602427921097
MDA,Europe,Lower Middle Income,month_36_47 , male,higher_secondary,1.578580410786642
MDA,Europe,Lower Middle Income,month_48_59 , male,secondary,1.43584692725967
MDA,Europe,Lower Middle Income,month_48_59 , male,higher_secondary,1.575846501128668
MDA,Europe,Lower Middle Income,month_0_5 , female,secondary,1.5801636444051306
MDA,Europe,Lower Middle Income,month_0_5 , female,higher_secondary,1.68002672010688
MDA,Europe,Lower Middle Income,month_6_11 , female,secondary,1.804808006091592
MDA,Europe,Lower Middle Income,month_6_11 , female,higher_secondary,1.8305388342387316
MDA,Europe,Lower Middle Income,month_12_23 , female,secondary,1.468470893141946
MDA,Europe,Lower Middle Income,month_12_23 , female,higher_secondary,1.595719521471544
MDA,Europe,Lower Middle Income,month_24_35 , female,secondary,1.4868388557316323
MDA,Europe,Lower Middle Income,month_24_35 , female,higher_secondary,1.6111613769703823
MDA,Europe,Lower Middle Income,month_36_47 , female,secondary,1.948495085995086
MDA,Europe,Lower Middle Income,month_36_47 , female,higher_secondary,1.928358103824752
MDA,Europe,Lower Middle Income,month_48_59 , female,secondary,1.444032444959444
MDA,Europe,Lower Middle Income,month_48_59 , female,higher_secondary,1.5839821864674617
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none-primary,2.947154471544715
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,secondary,3.197061365600692
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher_secondary,3.197061365600692
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none-primary,2.868447082096934
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,secondary,3.160187953865869
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher_secondary,3.160187953865869
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,2.834799608993157
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,3.1440713982150448
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,3.1440713982150448
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,2.692664809656453
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,3.073535521395929
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,3.073535521395929
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,4.062036156041866
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,3.68215035699286
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,3.68215035699286
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,5.288182720953326
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,4.203337612323492
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,4.203337612323492
STP,Africa,Lower Middle Income,month_0_5 , male,primary,4.855004240882104
STP,Africa,Lower Middle Income,month_0_5 , male,none-primary,4.563731801525206
STP,Africa,Lower Middle Income,month_0_5 , male,secondary,4.326032596561733
STP,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,4.02759224902082
STP,Africa,Lower Middle Income,month_6_11 , male,primary,4.892068630624798
STP,Africa,Lower Middle Income,month_6_11 , male,none-primary,4.5934756343133305
STP,Africa,Lower Middle Income,month_6_11 , male,secondary,4.355168884339816
STP,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,4.049292230261089
STP,Africa,Lower Middle Income,month_12_23 , male,primary,5.115413389602916
STP,Africa,Lower Middle Income,month_12_23 , male,none-primary,4.834631683346858
STP,Africa,Lower Middle Income,month_12_23 , male,secondary,4.65167805466238
STP,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,4.3583208676140615
STP,Africa,Lower Middle Income,month_24_35 , male,primary,5.161615876598947
STP,Africa,Lower Middle Income,month_24_35 , male,none-primary,4.883234487031955
STP,Africa,Lower Middle Income,month_24_35 , male,secondary,4.709440834810002
STP,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,4.41768482847184
STP,Africa,Lower Middle Income,month_36_47 , male,primary,4.344125428711416
STP,Africa,Lower Middle Income,month_36_47 , male,none-primary,4.1048206071757125
STP,Africa,Lower Middle Income,month_36_47 , male,secondary,3.8322885623265854
STP,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,3.590940334128878
STP,Africa,Lower Middle Income,month_48_59 , male,primary,4.410685579196217
STP,Africa,Lower Middle Income,month_48_59 , male,none-primary,4.175320284697508
STP,Africa,Lower Middle Income,month_48_59 , male,secondary,3.9207207207207206
STP,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,3.681539880129092
STP,Africa,Lower Middle Income,month_0_5 , female,primary,4.315552739942984
STP,Africa,Lower Middle Income,month_0_5 , female,none-primary,4.060793212312549
STP,Africa,Lower Middle Income,month_0_5 , female,secondary,3.760453484494832
STP,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,3.5064059131506005
STP,Africa,Lower Middle Income,month_6_11 , female,primary,4.527604498196477
STP,Africa,Lower Middle Income,month_6_11 , female,none-primary,4.257734615003469
STP,Africa,Lower Middle Income,month_6_11 , female,secondary,3.9809428060768544
STP,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,3.708797442244225
STP,Africa,Lower Middle Income,month_12_23 , female,primary,4.328163992869875
STP,Africa,Lower Middle Income,month_12_23 , female,none-primary,4.087466319799312
STP,Africa,Lower Middle Income,month_12_23 , female,secondary,3.8098503740648377
STP,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,3.567621527777778
STP,Africa,Lower Middle Income,month_24_35 , female,primary,4.233730347784658
STP,Africa,Lower Middle Income,month_24_35 , female,none-primary,4.007222222222222
STP,Africa,Lower Middle Income,month_24_35 , female,secondary,3.731483883843928
STP,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,3.503604273107292
STP,Africa,Lower Middle Income,month_36_47 , female,primary,3.8259372026641287
STP,Africa,Lower Middle Income,month_36_47 , female,none-primary,3.624
STP,Africa,Lower Middle Income,month_36_47 , female,secondary,3.30518134715026
STP,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,3.1070408163265304
STP,Africa,Lower Middle Income,month_48_59 , female,primary,4.391098265895953
STP,Africa,Lower Middle Income,month_48_59 , female,none-primary,4.152756903576278
STP,Africa,Lower Middle Income,month_48_59 , female,secondary,3.8905511811023623
STP,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,3.649098591549296
SEN,Africa,Lower Middle Income,month_0_5 , male,primary,6.6103321328531415
SEN,Africa,Lower Middle Income,month_0_5 , male,none-primary,8.363884962007422
SEN,Africa,Lower Middle Income,month_0_5 , male,secondary,6.228125313786525
SEN,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,5.926182538967473
SEN,Africa,Lower Middle Income,month_6_11 , male,primary,7.2551344064705425
SEN,Africa,Lower Middle Income,month_6_11 , male,none-primary,8.538560853088923
SEN,Africa,Lower Middle Income,month_6_11 , male,secondary,7.039632754342432
SEN,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,6.658323673651359
SEN,Africa,Lower Middle Income,month_12_23 , male,primary,8.190713034101632
SEN,Africa,Lower Middle Income,month_12_23 , male,none-primary,8.77008295705135
SEN,Africa,Lower Middle Income,month_12_23 , male,secondary,8.20708827832873
SEN,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,7.789941972920696
SEN,Africa,Lower Middle Income,month_24_35 , male,primary,7.65737747653806
SEN,Africa,Lower Middle Income,month_24_35 , male,none-primary,8.593929885081359
SEN,Africa,Lower Middle Income,month_24_35 , male,secondary,7.567504684572142
SEN,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,7.2177659879552625
SEN,Africa,Lower Middle Income,month_36_47 , male,primary,6.920240271611387
SEN,Africa,Lower Middle Income,month_36_47 , male,none-primary,8.359721789033747
SEN,Africa,Lower Middle Income,month_36_47 , male,secondary,6.683896713615024
SEN,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,6.405818965517241
SEN,Africa,Lower Middle Income,month_48_59 , male,primary,8.875885259401592
SEN,Africa,Lower Middle Income,month_48_59 , male,none-primary,8.98420452385478
SEN,Africa,Lower Middle Income,month_48_59 , male,secondary,9.036989032901296
SEN,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,8.539617486338798
SEN,Africa,Lower Middle Income,month_0_5 , female,primary,6.5826478250572364
SEN,Africa,Lower Middle Income,month_0_5 , female,none-primary,8.349531291259574
SEN,Africa,Lower Middle Income,month_0_5 , female,secondary,6.200000000000001
SEN,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,5.9055097151982965
SEN,Africa,Lower Middle Income,month_6_11 , female,primary,6.878290844957511
SEN,Africa,Lower Middle Income,month_6_11 , female,none-primary,8.438564893593512
SEN,Africa,Lower Middle Income,month_6_11 , female,secondary,6.563654658885088
SEN,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,6.226611301679003
SEN,Africa,Lower Middle Income,month_12_23 , female,primary,6.1395838718015
SEN,Africa,Lower Middle Income,month_12_23 , female,none-primary,8.104571736472344
SEN,Africa,Lower Middle Income,month_12_23 , female,secondary,5.7531684698608965
SEN,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,5.553607954545455
SEN,Africa,Lower Middle Income,month_24_35 , female,primary,5.788522072936661
SEN,Africa,Lower Middle Income,month_24_35 , female,none-primary,7.98496705022001
SEN,Africa,Lower Middle Income,month_24_35 , female,secondary,5.338658927753169
SEN,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,5.174455529015034
SEN,Africa,Lower Middle Income,month_36_47 , female,primary,6.454690431519699
SEN,Africa,Lower Middle Income,month_36_47 , female,none-primary,8.225896731724703
SEN,Africa,Lower Middle Income,month_36_47 , female,secondary,6.115563448498548
SEN,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,5.877321111768184
SEN,Africa,Lower Middle Income,month_48_59 , female,primary,8.531062482796587
SEN,Africa,Lower Middle Income,month_48_59 , female,none-primary,8.878376207486948
SEN,Africa,Lower Middle Income,month_48_59 , female,secondary,8.619806602200734
SEN,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,8.157125456760049
SRB,Europe,Upper Middle Income,month_0_5 , male,none-primary,4.62587012987013
SRB,Europe,Upper Middle Income,month_0_5 , male,secondary,2.575237782879633
SRB,Europe,Upper Middle Income,month_0_5 , male,higher_secondary,2.7595857875736267
SRB,Europe,Upper Middle Income,month_6_11 , male,none-primary,3.2907828282828286
SRB,Europe,Upper Middle Income,month_6_11 , male,secondary,2.232081233776149
SRB,Europe,Upper Middle Income,month_6_11 , male,higher_secondary,2.5472806777808144
SRB,Europe,Upper Middle Income,month_12_23 , male,none-primary,2.354168170335619
SRB,Europe,Upper Middle Income,month_12_23 , male,secondary,1.9185483870967743
SRB,Europe,Upper Middle Income,month_12_23 , male,higher_secondary,2.34488216672529
SRB,Europe,Upper Middle Income,month_24_35 , male,none-primary,3.977846871356393
SRB,Europe,Upper Middle Income,month_24_35 , male,secondary,2.5250518825970945
SRB,Europe,Upper Middle Income,month_24_35 , male,higher_secondary,2.718596742437802
SRB,Europe,Upper Middle Income,month_36_47 , male,none-primary,2.198809917355372
SRB,Europe,Upper Middle Income,month_36_47 , male,secondary,1.868630175048625
SRB,Europe,Upper Middle Income,month_36_47 , male,higher_secondary,2.304661964562188
SRB,Europe,Upper Middle Income,month_48_59 , male,none-primary,4.162304463945059
SRB,Europe,Upper Middle Income,month_48_59 , male,secondary,2.606476302619959
SRB,Europe,Upper Middle Income,month_48_59 , male,higher_secondary,2.767064694350383
SRB,Europe,Upper Middle Income,month_0_5 , female,none-primary,3.666803911477097
SRB,Europe,Upper Middle Income,month_0_5 , female,secondary,2.276586003924133
SRB,Europe,Upper Middle Income,month_0_5 , female,higher_secondary,2.5860394537177536
SRB,Europe,Upper Middle Income,month_6_11 , female,none-primary,3.8542199488491047
SRB,Europe,Upper Middle Income,month_6_11 , female,secondary,2.339099216710183
SRB,Europe,Upper Middle Income,month_6_11 , female,higher_secondary,2.621978021978022
SRB,Europe,Upper Middle Income,month_12_23 , female,none-primary,2.3286227544910183
SRB,Europe,Upper Middle Income,month_12_23 , female,secondary,1.8916142557651996
SRB,Europe,Upper Middle Income,month_12_23 , female,higher_secondary,2.338897893030794
SRB,Europe,Upper Middle Income,month_24_35 , female,none-primary,1.875648046732384
SRB,Europe,Upper Middle Income,month_24_35 , female,secondary,1.7269097222222225
SRB,Europe,Upper Middle Income,month_24_35 , female,higher_secondary,2.2292768959435625
SRB,Europe,Upper Middle Income,month_36_47 , female,none-primary,3.1565080613448684
SRB,Europe,Upper Middle Income,month_36_47 , female,secondary,2.207564026206075
SRB,Europe,Upper Middle Income,month_36_47 , female,higher_secondary,2.5277817659727204
SRB,Europe,Upper Middle Income,month_48_59 , female,none-primary,2.6705797623334533
SRB,Europe,Upper Middle Income,month_48_59 , female,secondary,2.045352517985612
SRB,Europe,Upper Middle Income,month_48_59 , female,higher_secondary,2.422112849358411
SLE,Africa,Low Income,month_0_5 , male,primary,4.427492782589385
SLE,Africa,Low Income,month_0_5 , male,none-primary,5.275272762382929
SLE,Africa,Low Income,month_0_5 , male,secondary,6.136947909024212
SLE,Africa,Low Income,month_0_5 , male,higher_secondary,6.240246128879573
SLE,Africa,Low Income,month_6_11 , male,primary,6.344890009165903
SLE,Africa,Low Income,month_6_11 , male,none-primary,5.826395609391745
SLE,Africa,Low Income,month_6_11 , male,secondary,7.425913720790894
SLE,Africa,Low Income,month_6_11 , male,higher_secondary,7.42824064502791
SLE,Africa,Low Income,month_12_23 , male,primary,6.312196433372164
SLE,Africa,Low Income,month_12_23 , male,none-primary,5.853352997832892
SLE,Africa,Low Income,month_12_23 , male,secondary,7.236292213140721
SLE,Africa,Low Income,month_12_23 , male,higher_secondary,7.251257230551293
SLE,Africa,Low Income,month_24_35 , male,primary,3.748627630375114
SLE,Africa,Low Income,month_24_35 , male,none-primary,5.00095469010456
SLE,Africa,Low Income,month_24_35 , male,secondary,5.448444130127299
SLE,Africa,Low Income,month_24_35 , male,higher_secondary,5.58759648178065
SLE,Africa,Low Income,month_36_47 , male,primary,4.2
SLE,Africa,Low Income,month_36_47 , male,none-primary,5.12395851747098
SLE,Africa,Low Income,month_36_47 , male,secondary,5.67577722562269
SLE,Africa,Low Income,month_36_47 , male,higher_secondary,5.792548131370328
SLE,Africa,Low Income,month_48_59 , male,primary,3.556592238171186
SLE,Africa,Low Income,month_48_59 , male,none-primary,4.922602020928908
SLE,Africa,Low Income,month_48_59 , male,secondary,5.274186046511629
SLE,Africa,Low Income,month_48_59 , male,higher_secondary,5.422268439861738
SLE,Africa,Low Income,month_0_5 , female,primary,3.8979178390545863
SLE,Africa,Low Income,month_0_5 , female,none-primary,5.126558966074313
SLE,Africa,Low Income,month_0_5 , female,secondary,5.803952920275372
SLE,Africa,Low Income,month_0_5 , female,higher_secondary,5.934415053176984
SLE,Africa,Low Income,month_6_11 , female,primary,5.859932659932659
SLE,Africa,Low Income,month_6_11 , female,none-primary,5.689943502824859
SLE,Africa,Low Income,month_6_11 , female,secondary,7.092108763115117
SLE,Africa,Low Income,month_6_11 , female,higher_secondary,7.1207377662832645
SLE,Africa,Low Income,month_12_23 , female,primary,6.065085854456255
SLE,Africa,Low Income,month_12_23 , female,none-primary,5.769000967585873
SLE,Africa,Low Income,month_12_23 , female,secondary,7.071268632844987
SLE,Africa,Low Income,month_12_23 , female,higher_secondary,7.09776057176891
SLE,Africa,Low Income,month_24_35 , female,primary,3.7392696122633007
SLE,Africa,Low Income,month_24_35 , female,none-primary,4.991781028502488
SLE,Africa,Low Income,month_24_35 , female,secondary,5.424532264222986
SLE,Africa,Low Income,month_24_35 , female,higher_secondary,5.564007586084276
SLE,Africa,Low Income,month_36_47 , female,primary,4.367181432312834
SLE,Africa,Low Income,month_36_47 , female,none-primary,5.202239121250528
SLE,Africa,Low Income,month_36_47 , female,secondary,5.869299866216475
SLE,Africa,Low Income,month_36_47 , female,higher_secondary,5.9783341243474135
SLE,Africa,Low Income,month_48_59 , female,primary,3.629072398190045
SLE,Africa,Low Income,month_48_59 , female,none-primary,4.939038054653277
SLE,Africa,Low Income,month_48_59 , female,secondary,5.3039153636138
SLE,Africa,Low Income,month_48_59 , female,higher_secondary,5.448237337192475
SLB,Oceania,Lower Middle Income,month_0_5 , male,primary,7.749459015464793
SLB,Oceania,Lower Middle Income,month_0_5 , male,none-primary,8.186072886020689
SLB,Oceania,Lower Middle Income,month_0_5 , male,secondary,8.848124908799067
SLB,Oceania,Lower Middle Income,month_0_5 , male,higher_secondary,8.843280839895012
SLB,Oceania,Lower Middle Income,month_6_11 , male,primary,7.983271662892804
SLB,Oceania,Lower Middle Income,month_6_11 , male,none-primary,8.373522853957637
SLB,Oceania,Lower Middle Income,month_6_11 , male,secondary,9.11188559322034
SLB,Oceania,Lower Middle Income,month_6_11 , male,higher_secondary,9.081400535236398
SLB,Oceania,Lower Middle Income,month_12_23 , male,primary,8.630226392004895
SLB,Oceania,Lower Middle Income,month_12_23 , male,none-primary,8.898888551209133
SLB,Oceania,Lower Middle Income,month_12_23 , male,secondary,9.813418448771149
SLB,Oceania,Lower Middle Income,month_12_23 , male,higher_secondary,9.723030408744696
SLB,Oceania,Lower Middle Income,month_24_35 , male,primary,7.676703196808242
SLB,Oceania,Lower Middle Income,month_24_35 , male,none-primary,8.083649125828956
SLB,Oceania,Lower Middle Income,month_24_35 , male,secondary,8.608401665194904
SLB,Oceania,Lower Middle Income,month_24_35 , male,higher_secondary,8.625304807913505
SLB,Oceania,Lower Middle Income,month_36_47 , male,primary,7.210789592874038
SLB,Oceania,Lower Middle Income,month_36_47 , male,none-primary,7.68494332818135
SLB,Oceania,Lower Middle Income,month_36_47 , male,secondary,8.022908816880182
SLB,Oceania,Lower Middle Income,month_36_47 , male,higher_secondary,8.091190285256044
SLB,Oceania,Lower Middle Income,month_48_59 , male,primary,7.138901554404146
SLB,Oceania,Lower Middle Income,month_48_59 , male,none-primary,7.635795079441927
SLB,Oceania,Lower Middle Income,month_48_59 , male,secondary,7.962743437764607
SLB,Oceania,Lower Middle Income,month_48_59 , male,higher_secondary,8.038799076212472
SLB,Oceania,Lower Middle Income,month_0_5 , female,primary,7.909252912954077
SLB,Oceania,Lower Middle Income,month_0_5 , female,none-primary,8.322772229920206
SLB,Oceania,Lower Middle Income,month_0_5 , female,secondary,9.06617506083622
SLB,Oceania,Lower Middle Income,month_0_5 , female,higher_secondary,9.0391255382577
SLB,Oceania,Lower Middle Income,month_6_11 , female,primary,7.969327073552426
SLB,Oceania,Lower Middle Income,month_6_11 , female,none-primary,8.365753296110354
SLB,Oceania,Lower Middle Income,month_6_11 , female,secondary,9.1113947651488
SLB,Oceania,Lower Middle Income,month_6_11 , female,higher_secondary,9.080534918276376
SLB,Oceania,Lower Middle Income,month_12_23 , female,primary,8.5712834906864
SLB,Oceania,Lower Middle Income,month_12_23 , female,none-primary,8.848905109489051
SLB,Oceania,Lower Middle Income,month_12_23 , female,secondary,9.740893404907975
SLB,Oceania,Lower Middle Income,month_12_23 , female,higher_secondary,9.656890932371088
SLB,Oceania,Lower Middle Income,month_24_35 , female,primary,7.992566735112937
SLB,Oceania,Lower Middle Income,month_24_35 , female,none-primary,8.358032400331863
SLB,Oceania,Lower Middle Income,month_24_35 , female,secondary,9.023781626215156
SLB,Oceania,Lower Middle Income,month_24_35 , female,higher_secondary,9.003667897111386
SLB,Oceania,Lower Middle Income,month_36_47 , female,primary,7.091217038539554
SLB,Oceania,Lower Middle Income,month_36_47 , female,none-primary,7.586141480489175
SLB,Oceania,Lower Middle Income,month_36_47 , female,secondary,7.881189374247131
SLB,Oceania,Lower Middle Income,month_36_47 , female,higher_secondary,7.962627838446872
SLB,Oceania,Lower Middle Income,month_48_59 , female,primary,6.9673671199011125
SLB,Oceania,Lower Middle Income,month_48_59 , female,none-primary,7.487432675044883
SLB,Oceania,Lower Middle Income,month_48_59 , female,secondary,7.741263171504299
SLB,Oceania,Lower Middle Income,month_48_59 , female,higher_secondary,7.836781744398047
SSD,Africa,Low Income,month_0_5 , male,primary,18.003645007923932
SSD,Africa,Low Income,month_0_5 , male,none-primary,23.081788039855752
SSD,Africa,Low Income,month_0_5 , male,secondary,16.644483671668137
SSD,Africa,Low Income,month_0_5 , male,higher_secondary,16.644483671668137
SSD,Africa,Low Income,month_6_11 , male,primary,21.040894308943088
SSD,Africa,Low Income,month_6_11 , male,none-primary,23.50550103133941
SSD,Africa,Low Income,month_6_11 , male,secondary,23.799520383693043
SSD,Africa,Low Income,month_6_11 , male,higher_secondary,23.799520383693043
SSD,Africa,Low Income,month_12_23 , male,primary,20.15910204081633
SSD,Africa,Low Income,month_12_23 , male,none-primary,23.161810937156844
SSD,Africa,Low Income,month_12_23 , male,secondary,21.138394718554547
SSD,Africa,Low Income,month_12_23 , male,higher_secondary,21.138394718554547
SSD,Africa,Low Income,month_24_35 , male,primary,22.44335394126739
SSD,Africa,Low Income,month_24_35 , male,none-primary,23.67259887880571
SSD,Africa,Low Income,month_24_35 , male,secondary,24.80136334812936
SSD,Africa,Low Income,month_24_35 , male,higher_secondary,24.80136334812936
SSD,Africa,Low Income,month_36_47 , male,primary,19.93020509633313
SSD,Africa,Low Income,month_36_47 , male,none-primary,23.11998520314197
SSD,Africa,Low Income,month_36_47 , male,secondary,20.769982174688057
SSD,Africa,Low Income,month_36_47 , male,higher_secondary,20.769982174688057
SSD,Africa,Low Income,month_48_59 , male,primary,19.82818678669025
SSD,Africa,Low Income,month_48_59 , male,none-primary,23.20511807181889
SSD,Africa,Low Income,month_48_59 , male,secondary,20.83946047678796
SSD,Africa,Low Income,month_48_59 , male,higher_secondary,20.83946047678796
SSD,Africa,Low Income,month_0_5 , female,primary,17.315527627752388
SSD,Africa,Low Income,month_0_5 , female,none-primary,22.95476531342673
SSD,Africa,Low Income,month_0_5 , female,secondary,14.846715328467154
SSD,Africa,Low Income,month_0_5 , female,higher_secondary,14.846715328467154
SSD,Africa,Low Income,month_6_11 , female,primary,18.95686167304538
SSD,Africa,Low Income,month_6_11 , female,none-primary,23.128400533155617
SSD,Africa,Low Income,month_6_11 , female,secondary,19.193704156479217
SSD,Africa,Low Income,month_6_11 , female,higher_secondary,19.193704156479217
SSD,Africa,Low Income,month_12_23 , female,primary,19.32304737516005
SSD,Africa,Low Income,month_12_23 , female,none-primary,23.006107378296143
SSD,Africa,Low Income,month_12_23 , female,secondary,19.746433933933933
SSD,Africa,Low Income,month_12_23 , female,higher_secondary,19.746433933933933
SSD,Africa,Low Income,month_24_35 , female,primary,18.891602903668826
SSD,Africa,Low Income,month_24_35 , female,none-primary,22.832981021807047
SSD,Africa,Low Income,month_24_35 , female,secondary,18.974699186991867
SSD,Africa,Low Income,month_24_35 , female,higher_secondary,18.974699186991867
SSD,Africa,Low Income,month_36_47 , female,primary,16.541704127503067
SSD,Africa,Low Income,month_36_47 , female,none-primary,22.329263432086368
SSD,Africa,Low Income,month_36_47 , female,secondary,14.976253481894153
SSD,Africa,Low Income,month_36_47 , female,higher_secondary,14.976253481894153
SSD,Africa,Low Income,month_48_59 , female,primary,17.954256639364612
SSD,Africa,Low Income,month_48_59 , female,none-primary,22.85422112443361
SSD,Africa,Low Income,month_48_59 , female,secondary,17.137219730941705
SSD,Africa,Low Income,month_48_59 , female,higher_secondary,17.137219730941705
LKA,Asia,Lower Middle Income,month_0_5 , male,primary,18.158039147151342
LKA,Asia,Lower Middle Income,month_0_5 , male,none-primary,17.8190635985938
LKA,Asia,Lower Middle Income,month_0_5 , male,secondary,17.572829661295625
LKA,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,15.13145408363665
LKA,Asia,Lower Middle Income,month_6_11 , male,primary,16.44459031235853
LKA,Asia,Lower Middle Income,month_6_11 , male,none-primary,16.27665782493369
LKA,Asia,Lower Middle Income,month_6_11 , male,secondary,17.283356953766344
LKA,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,15.019968168937542
LKA,Asia,Lower Middle Income,month_12_23 , male,primary,16.13986135181976
LKA,Asia,Lower Middle Income,month_12_23 , male,none-primary,16.044680461453947
LKA,Asia,Lower Middle Income,month_12_23 , male,secondary,17.129847409855184
LKA,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,15.04699415118087
LKA,Asia,Lower Middle Income,month_24_35 , male,primary,15.567722028441109
LKA,Asia,Lower Middle Income,month_24_35 , male,none-primary,15.505171972347872
LKA,Asia,Lower Middle Income,month_24_35 , male,secondary,16.958596934518845
LKA,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,14.979442061659151
LKA,Asia,Lower Middle Income,month_36_47 , male,primary,15.62448979591837
LKA,Asia,Lower Middle Income,month_36_47 , male,none-primary,15.560889851691384
LKA,Asia,Lower Middle Income,month_36_47 , male,secondary,16.96462259683682
LKA,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,14.98940965880032
LKA,Asia,Lower Middle Income,month_48_59 , male,primary,15.687802997858672
LKA,Asia,Lower Middle Income,month_48_59 , male,none-primary,15.622512488739662
LKA,Asia,Lower Middle Income,month_48_59 , male,secondary,16.975438803157026
LKA,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,15.0
LKA,Asia,Lower Middle Income,month_0_5 , female,primary,19.227121640735504
LKA,Asia,Lower Middle Income,month_0_5 , female,none-primary,18.791989664082685
LKA,Asia,Lower Middle Income,month_0_5 , female,secondary,17.73776972492176
LKA,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,15.208073435370585
LKA,Asia,Lower Middle Income,month_6_11 , female,primary,16.856213017751482
LKA,Asia,Lower Middle Income,month_6_11 , female,none-primary,16.656475375333237
LKA,Asia,Lower Middle Income,month_6_11 , female,secondary,17.356781135408582
LKA,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,15.054425414579208
LKA,Asia,Lower Middle Income,month_12_23 , female,primary,13.659999999999998
LKA,Asia,Lower Middle Income,month_12_23 , female,none-primary,13.686741759763644
LKA,Asia,Lower Middle Income,month_12_23 , female,secondary,16.51033970534518
LKA,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,14.730387518375313
LKA,Asia,Lower Middle Income,month_24_35 , female,primary,14.40268921541447
LKA,Asia,Lower Middle Income,month_24_35 , female,none-primary,14.393140794223829
LKA,Asia,Lower Middle Income,month_24_35 , female,secondary,16.667521819624437
LKA,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,14.822114216281896
LKA,Asia,Lower Middle Income,month_36_47 , female,primary,16.13297456900657
LKA,Asia,Lower Middle Income,month_36_47 , female,none-primary,16.039102854553693
LKA,Asia,Lower Middle Income,month_36_47 , female,secondary,17.125384671302918
LKA,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,15.047624915285564
LKA,Asia,Lower Middle Income,month_48_59 , female,primary,16.204413020783903
LKA,Asia,Lower Middle Income,month_48_59 , female,none-primary,16.107405400523795
LKA,Asia,Lower Middle Income,month_48_59 , female,secondary,17.142694942745784
LKA,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,15.05740396339586
PSE,Asia,Lower Middle Income,month_0_5 , male,none-primary,1.9350421348314608
PSE,Asia,Lower Middle Income,month_0_5 , male,secondary,1.5859762352538898
PSE,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,1.3012299626978527
