ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,stunt_r,over_r,Wasting_r,severe_r,Status
MDA,Europe,Lower Middle Income,month_12_23 , female,secondary,7.068326514,4.293949362,1.468470893,0.243630383,stunting
MDA,Europe,Lower Middle Income,month_12_23 , female,higher,3.193879799,5.822331327,1.671602787,0.491019956,overweight
MDA,Europe,Lower Middle Income,month_12_23 , female,higher_secondary,5.456096888,4.87392988,1.595719521,0.347859761,stunting
MDA,Europe,Lower Middle Income,month_0_23 , female,secondary,6.817962466,4.391799582,1.631966597,0.491799582,stunting
MDA,Europe,Lower Middle Income,month_0_23 , female,higher,3.72963366,5.604590045,1.860918009,0.792721327,overweight
MDA,Europe,Lower Middle Income,month_0_23 , female,higher_secondary,5.462135804,4.876664228,1.7,0.516678859,stunting
MDA,Europe,Lower Middle Income,month_24_35 , female,secondary,7.557191393,3.957511834,1.486838856,0.251502367,stunting
MDA,Europe,Lower Middle Income,month_24_35 , female,higher,3.781679894,5.3574,1.711983333,0.516716667,overweight
MDA,Europe,Lower Middle Income,month_24_35 , female,higher_secondary,5.755876754,4.655693787,1.611161377,0.355580688,stunting
MDA,Europe,Lower Middle Income,month_36_47 , female,secondary,7.132862841,3.83490991,1.948495086,0.250214988,stunting
MDA,Europe,Lower Middle Income,month_36_47 , female,higher,3.142441099,5.147884298,2.455487603,0.512446281,overweight
MDA,Europe,Lower Middle Income,month_36_47 , female,higher_secondary,5.472773215,4.568880749,1.928358104,0.354328379,stunting
MDA,Europe,Lower Middle Income,month_48_59 , female,secondary,7.228390635,4.114926788,1.444032445,0.257463394,stunting
MDA,Europe,Lower Middle Income,month_48_59 , female,higher,3.095788207,5.670701299,1.65038961,0.536848485,overweight
MDA,Europe,Lower Middle Income,month_48_59 , female,higher_secondary,5.50259461,4.774314035,1.583982186,0.361327395,stunting
MDA,Europe,Lower Middle Income,month_24_59 , female,secondary,7.451559055,3.6634579,1.671538947,0.19269158,stunting
MDA,Europe,Lower Middle Income,month_24_59 , female,higher,4.881394577,4.478318091,1.898795449,0.345784073,stunting
MDA,Europe,Lower Middle Income,month_24_59 , female,higher_secondary,5.991112405,4.316735815,1.726512008,0.293951966,stunting
LCA,Latin America and the Caribbean,Upper Middle Income,month_0_23 , male,none-primary,6.30758405,10.17906977,6.762790698,1.130232558,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_0_23 , male,secondary,2.481947106,7.520488941,5.017927823,1.264610012,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_0_23 , male,higher_secondary,2.481947106,7.520488941,5.017927823,1.264610012,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none-primary,4.760882648,5.525914634,2.947154472,0,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,secondary,1.355651053,5.239628349,3.197061366,0.799265341,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher_secondary,1.355651053,5.239628349,3.197061366,0.799265341,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none-primary,5.436914063,6.594757666,2.868447082,0,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,secondary,1.688785047,5.704527979,3.160187954,0.790046988,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher_secondary,1.688785047,5.704527979,3.160187954,0.790046988,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,4.131660232,8.898240469,2.834799609,0,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,1.136263736,6.710539737,3.144071398,0.78601785,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,1.136263736,6.710539737,3.144071398,0.78601785,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_0_23 , female,none-primary,3.624386113,4.990262489,3.26638442,0.386113463,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_0_23 , female,secondary,1.070649144,5.010155317,3.327598566,0.918160096,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_0_23 , female,higher_secondary,1.070649144,5.010155317,3.327598566,0.918160096,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,4.789315068,5.898514392,2.69266481,0,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,1.506103093,5.417407561,3.073535521,0.76838388,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,1.506103093,5.417407561,3.073535521,0.76838388,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,4.004115996,6.383349191,4.062036156,0,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,1.120633597,5.626165477,3.682150357,0.776774465,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,1.120633597,5.626165477,3.682150357,0.776774465,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,4.612244898,8.14409136,5.288182721,0,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,1.337007206,6.370603338,4.203337612,0.79139923,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,1.337007206,6.370603338,4.203337612,0.79139923,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,none-primary,3.348223646,6.189614243,4,0,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,secondary,1.364259928,5.677114428,3.727363184,0.613432836,overweight
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,higher_secondary,1.364259928,5.677114428,3.727363184,0.613432836,overweight
STP,Africa,Lower Middle Income,month_0_5 , male,none,13.60821736,11.39658569,4.609717663,0.507616546,stunting
STP,Africa,Lower Middle Income,month_0_5 , male,primary,12.90881161,4.892875318,4.855004241,1.172678117,stunting
STP,Africa,Lower Middle Income,month_0_5 , male,none-primary,13.20231329,4.912389819,4.563731802,1.174477568,stunting
STP,Africa,Lower Middle Income,month_0_5 , male,secondary,10.45256895,5.945222148,4.326032597,1.442464836,stunting
STP,Africa,Lower Middle Income,month_0_5 , male,higher,7.158171572,11.43718029,4.522395508,1.039238927,overweight
STP,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,9.908761298,6.047361369,4.027592249,1.446876933,stunting
STP,Africa,Lower Middle Income,month_6_11 , male,none,13.41024682,4.984536082,4.832842415,1.022091311,stunting
STP,Africa,Lower Middle Income,month_6_11 , male,primary,12.86697457,3.837444696,4.892068631,1.259911514,stunting
STP,Africa,Lower Middle Income,month_6_11 , male,none-primary,13.1683778,3.92795006,4.593475634,1.255900121,stunting
STP,Africa,Lower Middle Income,month_6_11 , male,secondary,10.36102041,4.852644149,4.355168884,1.539463209,stunting
STP,Africa,Lower Middle Income,month_6_11 , male,higher,6.193894737,5.38650904,4.723087622,1.586091794,stunting
STP,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,9.81455458,5.041784628,4.04929223,1.536384607,stunting
STP,Africa,Lower Middle Income,month_12_23 , male,none,15.26561014,5.552761224,5.78526023,2.429439809,stunting
STP,Africa,Lower Middle Income,month_12_23 , male,primary,13.37980556,4.102138884,5.11541339,1.573230386,stunting
STP,Africa,Lower Middle Income,month_12_23 , male,none-primary,13.61839913,4.167315842,4.834631683,1.550852042,stunting
STP,Africa,Lower Middle Income,month_12_23 , male,secondary,11.19067653,5.011716238,4.651678055,1.835148714,stunting
STP,Africa,Lower Middle Income,month_12_23 , male,higher,11.2661562,5.757835965,5.695148248,2.698382749,stunting
STP,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,10.6471305,5.169296933,4.358320868,1.8118362,stunting
STP,Africa,Lower Middle Income,month_0_23 , male,none,13.01818182,7.457395577,6.523243243,2.008452088,stunting
STP,Africa,Lower Middle Income,month_0_23 , male,primary,12.85753103,4.93732365,5.452992737,1.541197095,stunting
STP,Africa,Lower Middle Income,month_0_23 , male,none-primary,13.09420463,4.95056944,5.188943372,1.523252135,stunting
STP,Africa,Lower Middle Income,month_0_23 , male,secondary,10.94225438,5.758531073,5.065762712,1.766440678,stunting
STP,Africa,Lower Middle Income,month_0_23 , male,higher,10.54680492,7.549012048,6.452626506,2.18486747,stunting
STP,Africa,Lower Middle Income,month_0_23 , male,higher_secondary,10.48166205,5.850771492,4.78444771,1.750257164,stunting
STP,Africa,Lower Middle Income,month_24_35 , male,none,14.73144954,5.548769739,5.914983474,1.587917738,stunting
STP,Africa,Lower Middle Income,month_24_35 , male,primary,13.2781492,4.1292231,5.161615877,1.374294582,stunting
STP,Africa,Lower Middle Income,month_24_35 , male,none-primary,13.51839929,4.191617244,4.883234487,1.364034699,stunting
STP,Africa,Lower Middle Income,month_24_35 , male,secondary,11.12832092,5.021618429,4.709440835,1.621618429,stunting
STP,Africa,Lower Middle Income,month_24_35 , male,higher,11.03448276,5.738886907,5.827791652,1.861113093,stunting
STP,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,10.59898649,5.175545771,4.417684828,1.613318657,stunting
STP,Africa,Lower Middle Income,month_36_47 , male,none,17.51455972,4.56271777,2.421602787,0.639721254,stunting
STP,Africa,Lower Middle Income,month_36_47 , male,primary,13.84494537,3.847976482,4.344125429,1.152023518,stunting
STP,Africa,Lower Middle Income,month_36_47 , male,none-primary,14.06044017,3.930027599,4.104820607,1.154958602,stunting
STP,Africa,Lower Middle Income,month_36_47 , male,secondary,11.62249156,4.76583085,3.832288562,1.399373137,stunting
STP,Africa,Lower Middle Income,month_36_47 , male,higher,13.04584383,4.82020202,2.436363636,0.993939394,stunting
STP,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,11.03652695,4.944200477,3.590940334,1.406520286,stunting
STP,Africa,Lower Middle Income,month_48_59 , male,none,12.48759342,3.822655664,2.95243811,0.675843961,stunting
STP,Africa,Lower Middle Income,month_48_59 , male,primary,12.70175505,3.686411348,4.410685579,1.143205674,stunting
STP,Africa,Lower Middle Income,month_48_59 , male,none-primary,12.97677742,3.775320285,4.175320285,1.146565836,stunting
STP,Africa,Lower Middle Income,month_48_59 , male,secondary,10.51988385,4.563063063,3.920720721,1.381081081,stunting
STP,Africa,Lower Middle Income,month_48_59 , male,higher,8.796526773,4.067006555,2.949745084,0.981281865,stunting
STP,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,10.02968908,4.749257722,3.68153988,1.389239281,stunting
STP,Africa,Lower Middle Income,month_0_5 , female,none,14.9499678,6.964788732,1.344942382,0.919846351,stunting
STP,Africa,Lower Middle Income,month_0_5 , female,primary,13.13332979,4.188744589,4.31555274,1.237926301,stunting
STP,Africa,Lower Middle Income,month_0_5 , female,none-primary,13.41095006,4.254380426,4.060793212,1.235438043,stunting
STP,Africa,Lower Middle Income,month_0_5 , female,secondary,10.69853918,5.199433144,3.760453484,1.509981105,stunting
STP,Africa,Lower Middle Income,month_0_5 , female,higher,8.600914077,7.220341048,1.418757613,1.418757613,stunting
STP,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,10.13846626,5.358125449,3.506405913,1.509218766,stunting
STP,Africa,Lower Middle Income,month_6_11 , female,none,13.94738237,5.7562294,2.574423204,0,stunting
STP,Africa,Lower Middle Income,month_6_11 , female,primary,12.96340943,3.980988755,4.527604498,1.091406747,stunting
STP,Africa,Lower Middle Income,month_6_11 , female,none-primary,13.2533453,4.060608463,4.257734615,1.098563076,stunting
STP,Africa,Lower Middle Income,month_6_11 , female,secondary,10.50948621,4.985757373,3.980942806,1.357071046,stunting
STP,Africa,Lower Middle Income,month_6_11 , female,higher,7.478647464,6.079524108,2.588728867,0.559048215,stunting
STP,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,9.961329088,5.161582096,3.708797442,1.368038366,stunting
STP,Africa,Lower Middle Income,month_12_23 , female,none,10.16836828,4.515669255,2.253997259,1.532663317,stunting
STP,Africa,Lower Middle Income,month_12_23 , female,primary,12.20616363,3.830204001,4.328163993,1.351020004,stunting
STP,Africa,Lower Middle Income,month_12_23 , female,none-primary,12.52385664,3.914168912,4.08746632,1.34168912,stunting
STP,Africa,Lower Middle Income,month_12_23 , female,secondary,9.896052496,4.757387781,3.809850374,1.610920615,stunting
STP,Africa,Lower Middle Income,month_12_23 , female,higher,5.787116564,4.786954606,2.275363596,1.872102248,stunting
STP,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,9.427722867,4.93820409,3.567621528,1.602961034,stunting
STP,Africa,Lower Middle Income,month_0_23 , female,none,10.7969574,5.533705584,2.413502538,1.164060914,stunting
STP,Africa,Lower Middle Income,month_0_23 , female,primary,12.11411635,4.270014347,4.074689847,1.255295806,stunting
STP,Africa,Lower Middle Income,month_0_23 , female,none-primary,12.39204108,4.318858878,3.881141122,1.25235736,stunting
STP,Africa,Lower Middle Income,month_0_23 , female,secondary,10.15471252,5.0728,3.6256,1.4712,stunting
STP,Africa,Lower Middle Income,month_0_23 , female,higher,8.303571429,5.666567164,2.42238806,1.362985075,stunting
STP,Africa,Lower Middle Income,month_0_23 , female,higher_secondary,9.737909786,5.208127733,3.429680667,1.472968067,stunting
STP,Africa,Lower Middle Income,month_24_35 , female,none,14.57626459,3.693271462,2.189172467,0.668909513,stunting
STP,Africa,Lower Middle Income,month_24_35 , female,primary,13.21834212,3.653492139,4.233730348,1.145059552,stunting
STP,Africa,Lower Middle Income,month_24_35 , female,none-primary,13.46548242,3.745,4.007222222,1.148333333,stunting
STP,Africa,Lower Middle Income,month_24_35 , female,secondary,11.0330946,4.535585271,3.731483884,1.384921665,stunting
STP,Africa,Lower Middle Income,month_24_35 , female,higher,10.66884876,3.948837209,2.209302326,0.98372093,stunting
STP,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,10.50272298,4.725062703,3.503604273,1.392875058,stunting
STP,Africa,Lower Middle Income,month_36_47 , female,none,14.19251254,2.27431757,0.553171857,0,stunting
STP,Africa,Lower Middle Income,month_36_47 , female,primary,13.12597552,3.302388202,3.825937203,0.978839201,stunting
STP,Africa,Lower Middle Income,month_36_47 , female,none-primary,13.37809378,3.414666667,3.624,0.992,stunting
STP,Africa,Lower Middle Income,month_36_47 , female,secondary,10.94178082,4.166580311,3.305181347,1.210492228,stunting
STP,Africa,Lower Middle Income,month_36_47 , female,higher,10.32833147,2.57079448,0.622006714,0.333010071,stunting
STP,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,10.4187188,4.381261596,3.107040816,1.230473098,stunting
STP,Africa,Lower Middle Income,month_48_59 , female,none,10.0011336,3.213638203,2.755078915,1.096924322,stunting
STP,Africa,Lower Middle Income,month_48_59 , female,primary,12.11177552,3.538872832,4.391098266,1.252225434,stunting
STP,Africa,Lower Middle Income,month_48_59 , female,none-primary,12.42711556,3.638234495,4.152756904,1.249081032,stunting
STP,Africa,Lower Middle Income,month_48_59 , female,secondary,9.862101879,4.425721785,3.890551181,1.5,stunting
STP,Africa,Lower Middle Income,month_48_59 , female,higher,6.098358092,3.495766366,2.758369267,1.4125049,stunting
STP,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,9.408217257,4.624920188,3.649098592,1.5,stunting
STP,Africa,Lower Middle Income,month_24_59 , female,none,11.84746004,2.477630332,1.984612954,0.716082148,stunting
STP,Africa,Lower Middle Income,month_24_59 , female,primary,12.36156937,3.123533956,3.605196994,1.040831519,stunting
STP,Africa,Lower Middle Income,month_24_59 , female,none-primary,12.58408922,3.215700483,3.463633924,1.047933441,stunting
STP,Africa,Lower Middle Income,month_24_59 , female,secondary,10.74618171,3.747453687,3.217915002,1.211863422,stunting
STP,Africa,Lower Middle Income,month_24_59 , female,higher,10.26391447,2.599095164,1.995538222,0.846427457,stunting
STP,Africa,Lower Middle Income,month_24_59 , female,higher_secondary,10.36717998,3.928451306,3.07517403,1.226638638,stunting
SEN,Africa,Lower Middle Income,month_0_5 , male,none,18.93380076,2.516408556,8.879566598,1.6,stunting
SEN,Africa,Lower Middle Income,month_0_5 , male,primary,15.37721469,4.61577431,6.610332133,0.901752701,stunting
SEN,Africa,Lower Middle Income,month_0_5 , male,none-primary,18.28434733,2.550647199,8.363884962,1.412374094,stunting
SEN,Africa,Lower Middle Income,month_0_5 , male,secondary,14.38536926,4.934401044,6.228125314,0.809378452,stunting
SEN,Africa,Lower Middle Income,month_0_5 , male,higher,11.75711801,11.27581218,5.403832487,1.137461929,stunting
SEN,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,13.6,5.666555546,5.926182539,0.702838094,stunting
SEN,Africa,Lower Middle Income,month_6_11 , male,none,18.85248684,1.922580193,9.1,1.518279871,stunting
SEN,Africa,Lower Middle Income,month_6_11 , male,primary,15.16249111,2.915653001,7.255134406,0.6768694,stunting
SEN,Africa,Lower Middle Income,month_6_11 , male,none-primary,18.22120572,2.083548515,8.538560853,1.348585529,stunting
SEN,Africa,Lower Middle Income,month_6_11 , male,secondary,14.12057188,2.802669975,7.039632754,0.528952854,stunting
SEN,Africa,Lower Middle Income,month_6_11 , male,higher,11.1364729,5.79928501,7.443170611,0.431508876,stunting
SEN,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,13.36616508,3.74394115,6.658323674,0.452019617,stunting
SEN,Africa,Lower Middle Income,month_12_23 , male,none,20.5253236,1.840694056,9.357729023,1.830599652,stunting
SEN,Africa,Lower Middle Income,month_12_23 , male,primary,19.97681043,2.557325785,8.190713034,1.601361369,stunting
SEN,Africa,Lower Middle Income,month_12_23 , male,none-primary,19.58167383,2.010803318,8.770082957,1.605263047,stunting
SEN,Africa,Lower Middle Income,month_12_23 , male,secondary,20.13701716,2.390928304,8.207088278,1.670801496,stunting
SEN,Africa,Lower Middle Income,month_12_23 , male,higher,23.92984767,3.930956549,9.585993952,2.701766672,stunting
SEN,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,18.98914239,3.211173932,7.789941973,1.509775331,stunting
SEN,Africa,Lower Middle Income,month_0_23 , male,none,19.54996912,2.521760352,9.149776576,1.749329728,stunting
SEN,Africa,Lower Middle Income,month_0_23 , male,primary,18.06742622,3.803935782,8.07380686,1.492580881,stunting
SEN,Africa,Lower Middle Income,month_0_23 , male,none-primary,18.88615949,2.549851871,8.662919073,1.562919073,stunting
SEN,Africa,Lower Middle Income,month_0_23 , male,secondary,17.90298103,3.865780565,8.068533215,1.524679505,stunting
SEN,Africa,Lower Middle Income,month_0_23 , male,higher,18.7725302,5.411875,8.721008333,1.991183333,stunting
SEN,Africa,Lower Middle Income,month_0_23 , male,higher_secondary,17.23476091,4.3535101,7.784106686,1.420397724,stunting
SEN,Africa,Lower Middle Income,month_24_35 , male,none,19.70884924,1.652971791,9.129405642,1.658811283,stunting
SEN,Africa,Lower Middle Income,month_24_35 , male,primary,17.9564006,2.063555787,7.657377477,1.178688738,stunting
SEN,Africa,Lower Middle Income,month_24_35 , male,none-primary,18.94027726,1.859105172,8.593929885,1.470447414,stunting
SEN,Africa,Lower Middle Income,month_24_35 , male,secondary,17.70181137,1.805965022,7.567504685,1.161695815,stunting
SEN,Africa,Lower Middle Income,month_24_35 , male,higher,19.06734185,2.712593902,8.276594491,1.66445721,stunting
SEN,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,16.79800959,2.644264411,7.217765988,1.048121594,stunting
SEN,Africa,Lower Middle Income,month_36_47 , male,none,19.35619856,1.53646875,8.83646875,1.409671875,stunting
SEN,Africa,Lower Middle Income,month_36_47 , male,primary,17.06875366,1.772212066,6.920240272,0.553173152,stunting
SEN,Africa,Lower Middle Income,month_36_47 , male,none-primary,18.65822843,1.766202982,8.359721789,1.27141164,stunting
SEN,Africa,Lower Middle Income,month_36_47 , male,secondary,16.63310345,1.456244131,6.683896714,0.412018779,stunting
SEN,Africa,Lower Middle Income,month_36_47 , male,higher,17.06125647,2.055287679,6.609288567,0.249460139,stunting
SEN,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,15.8151735,2.32487069,6.405818966,0.359612069,stunting
SEN,Africa,Lower Middle Income,month_48_59 , male,none,18.62300096,1.592734226,9.631118547,1.431596558,stunting
SEN,Africa,Lower Middle Income,month_48_59 , male,primary,15.06592572,1.929645896,8.875885259,0.566099369,stunting
SEN,Africa,Lower Middle Income,month_48_59 , male,none-primary,18.06497363,1.81455997,8.984204524,1.286675537,stunting
SEN,Africa,Lower Middle Income,month_48_59 , male,secondary,14.17295545,1.627318046,9.036989033,0.41894317,stunting
SEN,Africa,Lower Middle Income,month_48_59 , male,higher,12.20970681,2.471563902,11.30703008,0.243210902,stunting
SEN,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,13.52604048,2.530191257,8.539617486,0.362978142,stunting
SEN,Africa,Lower Middle Income,month_0_5 , female,none,18.9160587,2.714743644,8.858840312,1.6,stunting
SEN,Africa,Lower Middle Income,month_0_5 , female,primary,15.36059868,5.147043499,6.582647825,0.911233915,stunting
SEN,Africa,Lower Middle Income,month_0_5 , female,none-primary,18.27210053,2.706548719,8.349531291,1.413084236,stunting
SEN,Africa,Lower Middle Income,month_0_5 , female,secondary,14.37615149,5.593248445,6.2,0.822801303,stunting
SEN,Africa,Lower Middle Income,month_0_5 , female,higher,11.81003861,12.6338035,5.36901751,1.156809339,overweight
SEN,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,13.6,6.247591163,5.905509715,0.716529146,stunting
SEN,Africa,Lower Middle Income,month_6_11 , female,none,18.74654067,2.003273525,8.9749086,1.6,stunting
SEN,Africa,Lower Middle Income,month_6_11 , female,primary,14.81650811,3.15658169,6.878290845,0.900577201,stunting
SEN,Africa,Lower Middle Income,month_6_11 , female,none-primary,18.13592653,2.147444255,8.438564894,1.412287021,stunting
SEN,Africa,Lower Middle Income,month_6_11 , female,secondary,13.66832661,3.103521835,6.563654659,0.807707788,stunting
SEN,Africa,Lower Middle Income,month_6_11 , female,higher,9.877910828,6.666955856,6.250267925,1.134983414,stunting
SEN,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,12.95088004,4.025473912,6.226611302,0.701137389,stunting
SEN,Africa,Lower Middle Income,month_12_23 , female,none,19.46020725,1.829989627,8.515202282,1.450051867,stunting
SEN,Africa,Lower Middle Income,month_12_23 , female,primary,17.35688935,2.501111398,6.139583872,0.662638925,stunting
SEN,Africa,Lower Middle Income,month_12_23 , female,none-primary,18.74422242,2,8.104571736,1.304138603,stunting
SEN,Africa,Lower Middle Income,month_12_23 , female,secondary,16.98563715,2.331901082,5.75316847,0.544683153,stunting
SEN,Africa,Lower Middle Income,month_12_23 , female,higher,17.70452002,3.678630256,4.870856813,0.501257044,stunting
SEN,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,16.15059123,3.119758523,5.553607955,0.482130682,stunting
SEN,Africa,Lower Middle Income,month_0_23 , female,none,18.53978715,2.737046398,8.293098935,1.469854667,stunting
SEN,Africa,Lower Middle Income,month_0_23 , female,primary,16.00853361,4.212681364,6.31966271,0.917335594,stunting
SEN,Africa,Lower Middle Income,month_0_23 , female,none-primary,18.06568872,2.726147579,7.966067957,1.335928155,stunting
SEN,Africa,Lower Middle Income,month_0_23 , female,secondary,15.56483569,4.327755189,6.076588915,0.870233255,stunting
SEN,Africa,Lower Middle Income,month_0_23 , female,higher,15.28906447,6.011157579,5.748346879,1.001136274,stunting
SEN,Africa,Lower Middle Income,month_0_23 , female,higher_secondary,15.05428701,4.772377975,5.916317063,0.807109722,stunting
SEN,Africa,Lower Middle Income,month_24_35 , female,none,19.69214927,1.616004546,8.364018185,1.400671592,stunting
SEN,Africa,Lower Middle Income,month_24_35 , female,primary,17.94911789,1.964478567,5.788522073,0.548087012,stunting
SEN,Africa,Lower Middle Income,month_24_35 , female,none-primary,18.93175088,1.82832235,7.98496705,1.265110418,stunting
SEN,Africa,Lower Middle Income,month_24_35 , female,secondary,17.69899329,1.693325187,5.338658928,0.409332519,stunting
SEN,Africa,Lower Middle Income,month_24_35 , female,higher,19.00382184,2.467477032,4.122911661,0.25170318,stunting
SEN,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,16.81467311,2.523802164,5.174455529,0.358297035,stunting
SEN,Africa,Lower Middle Income,month_36_47 , female,none,19.08293587,1.566075563,8.673431909,1.503678173,stunting
SEN,Africa,Lower Middle Income,month_36_47 , female,primary,16.31983184,1.85380595,6.454690432,0.770088448,stunting
SEN,Africa,Lower Middle Income,month_36_47 , female,none-primary,18.43538462,1.791681516,8.225896732,1.345179346,stunting
SEN,Africa,Lower Middle Income,month_36_47 , female,secondary,15.71501976,1.544543106,6.115563448,0.668873103,stunting
SEN,Africa,Lower Middle Income,month_36_47 , female,higher,15.30773196,2.263903282,5.499262051,0.739048516,stunting
SEN,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,14.95368103,2.430898876,5.877321112,0.593302779,stunting
SEN,Africa,Lower Middle Income,month_48_59 , female,none,18.55156138,1.619938324,9.498707997,1.625723097,stunting
SEN,Africa,Lower Middle Income,month_48_59 , female,primary,14.87155693,2.000990917,8.531062483,1.066212497,stunting
SEN,Africa,Lower Middle Income,month_48_59 , female,none-primary,18.00774346,1.836377856,8.878376207,1.440905536,stunting
SEN,Africa,Lower Middle Income,month_48_59 , female,secondary,13.93356684,1.712737579,8.619806602,1.02429143,stunting
SEN,Africa,Lower Middle Income,month_48_59 , female,higher,11.71754503,2.64865317,10.48492555,1.45698511,stunting
SEN,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,13.30573384,2.610947016,8.157125457,0.915621194,stunting
SEN,Africa,Lower Middle Income,month_24_59 , female,none,18.74308184,1.340699438,8.476663523,1.403156902,stunting
SEN,Africa,Lower Middle Income,month_24_59 , female,primary,16.83312905,1.30534672,7.0113861,0.88683166,stunting
SEN,Africa,Lower Middle Income,month_24_59 , female,none-primary,18.27140857,1.562096622,8.144203506,1.290524156,stunting
SEN,Africa,Lower Middle Income,month_24_59 , female,secondary,16.56713522,1.079889474,6.89095933,0.845479665,stunting
SEN,Africa,Lower Middle Income,month_24_59 , female,higher,16.71256615,1.184005133,6.934235548,0.933558887,stunting
SEN,Africa,Lower Middle Income,month_24_59 , female,higher_secondary,16.10274732,1.595086824,6.72196527,0.795127973,stunting
SRB,Europe,Upper Middle Income,month_0_5 , male,none-primary,10.81652893,7.137558442,4.62587013,0,stunting
SRB,Europe,Upper Middle Income,month_0_5 , male,secondary,5.72901354,10.74824533,2.575237783,0.466054444,overweight
SRB,Europe,Upper Middle Income,month_0_5 , male,higher,6.559654889,10.30483271,3.521561338,0.640148699,overweight
SRB,Europe,Upper Middle Income,month_0_5 , male,higher_secondary,5.587495306,10.92635379,2.759585788,0.576401292,overweight
SRB,Europe,Upper Middle Income,month_6_11 , male,none-primary,7.601668753,8.78202862,3.290782828,0.327651515,overweight
SRB,Europe,Upper Middle Income,month_6_11 , male,secondary,4.924711178,11.09621316,2.232081234,0.552832494,overweight
SRB,Europe,Upper Middle Income,month_6_11 , male,higher,5.481854006,10.77315322,3.016342339,0.732684678,overweight
SRB,Europe,Upper Middle Income,month_6_11 , male,higher_secondary,5.110987132,11.12663751,2.547280678,0.623640339,overweight
SRB,Europe,Upper Middle Income,month_12_23 , male,none-primary,7.116313331,10.64619271,2.35416817,0.50018044,overweight
SRB,Europe,Upper Middle Income,month_12_23 , male,secondary,4.879690824,11.70846774,1.918548387,0.608870968,overweight
SRB,Europe,Upper Middle Income,month_12_23 , male,higher,5.388678915,11.54303797,2.579113924,0.788607595,overweight
SRB,Europe,Upper Middle Income,month_12_23 , male,higher_secondary,5.077128446,11.49943721,2.344882167,0.655399226,overweight
SRB,Europe,Upper Middle Income,month_0_23 , male,none-primary,8.3,9.415107381,3.211898297,0.501604542,overweight
