ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,Overweight_estimate
SEN,Africa,Lower Middle Income,month_0_5 , female,none-primary,2.7065487193028783
SEN,Africa,Lower Middle Income,month_0_5 , female,secondary,5.593248445365711
SEN,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,6.247591163162098
SEN,Africa,Lower Middle Income,month_6_11 , female,primary,3.1565816899150225
SEN,Africa,Lower Middle Income,month_6_11 , female,none-primary,2.147444255375572
SEN,Africa,Lower Middle Income,month_6_11 , female,secondary,3.103521835379352
SEN,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,4.025473912258531
SEN,Africa,Lower Middle Income,month_12_23 , female,primary,2.5011113982941326
SEN,Africa,Lower Middle Income,month_12_23 , female,none-primary,2.0
SEN,Africa,Lower Middle Income,month_12_23 , female,secondary,2.3319010819165378
SEN,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,3.1197585227272726
SEN,Africa,Lower Middle Income,month_24_35 , female,primary,1.964478566858605
SEN,Africa,Lower Middle Income,month_24_35 , female,none-primary,1.8283223500733363
SEN,Africa,Lower Middle Income,month_24_35 , female,secondary,1.693325187108599
SEN,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,2.5238021638330754
SEN,Africa,Lower Middle Income,month_36_47 , female,primary,1.8538059501474131
SEN,Africa,Lower Middle Income,month_36_47 , female,none-primary,1.7916815161107733
SEN,Africa,Lower Middle Income,month_36_47 , female,secondary,1.544543106231837
SEN,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,2.4308988764044943
SEN,Africa,Lower Middle Income,month_48_59 , female,primary,2.000990916597853
SEN,Africa,Lower Middle Income,month_48_59 , female,none-primary,1.836377856221861
SEN,Africa,Lower Middle Income,month_48_59 , female,secondary,1.7127375791930644
SEN,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,2.6109470158343484
SRB,Europe,Upper Middle Income,month_0_5 , male,none-primary,7.137558441558441
SRB,Europe,Upper Middle Income,month_0_5 , male,secondary,10.748245326336503
SRB,Europe,Upper Middle Income,month_0_5 , male,higher_secondary,10.92635379061372
SRB,Europe,Upper Middle Income,month_6_11 , male,none-primary,8.782028619528619
SRB,Europe,Upper Middle Income,month_6_11 , male,secondary,11.096213162314855
SRB,Europe,Upper Middle Income,month_6_11 , male,higher_secondary,11.12663751480368
SRB,Europe,Upper Middle Income,month_12_23 , male,none-primary,10.646192710212915
SRB,Europe,Upper Middle Income,month_12_23 , male,secondary,11.708467741935484
SRB,Europe,Upper Middle Income,month_12_23 , male,higher_secondary,11.499437214210342
SRB,Europe,Upper Middle Income,month_24_35 , male,none-primary,9.67314418966187
SRB,Europe,Upper Middle Income,month_24_35 , male,secondary,11.368514675363178
SRB,Europe,Upper Middle Income,month_24_35 , male,higher_secondary,11.290495793807052
SRB,Europe,Upper Middle Income,month_36_47 , male,none-primary,14.756099173553716
SRB,Europe,Upper Middle Income,month_36_47 , male,secondary,13.39819394276188
SRB,Europe,Upper Middle Income,month_36_47 , male,higher_secondary,12.550163426801996
SRB,Europe,Upper Middle Income,month_48_59 , male,none-primary,8.93880198397558
SRB,Europe,Upper Middle Income,month_48_59 , male,secondary,11.073241095083898
SRB,Europe,Upper Middle Income,month_48_59 , male,higher_secondary,11.112065585457138
SRB,Europe,Upper Middle Income,month_0_5 , female,none-primary,7.132578486875964
SRB,Europe,Upper Middle Income,month_0_5 , female,secondary,10.736036625245257
SRB,Europe,Upper Middle Income,month_0_5 , female,higher_secondary,10.91896813353566
SRB,Europe,Upper Middle Income,month_6_11 , female,none-primary,9.099641943734014
SRB,Europe,Upper Middle Income,month_6_11 , female,secondary,11.356527415143605
SRB,Europe,Upper Middle Income,month_6_11 , female,higher_secondary,11.278969306555512
SRB,Europe,Upper Middle Income,month_12_23 , female,none-primary,6.774690618762475
SRB,Europe,Upper Middle Income,month_12_23 , female,secondary,10.298532494758913
SRB,Europe,Upper Middle Income,month_12_23 , female,higher_secondary,10.646641455069332
SRB,Europe,Upper Middle Income,month_24_35 , female,none-primary,10.841694048922966
SRB,Europe,Upper Middle Income,month_24_35 , female,secondary,11.790856481481482
SRB,Europe,Upper Middle Income,month_24_35 , female,higher_secondary,11.549065255731923
SRB,Europe,Upper Middle Income,month_36_47 , female,none-primary,9.28989382618954
SRB,Europe,Upper Middle Income,month_36_47 , female,secondary,11.230970815961882
SRB,Europe,Upper Middle Income,month_36_47 , female,higher_secondary,11.207394113424265
SRB,Europe,Upper Middle Income,month_48_59 , female,none-primary,8.736766294562477
SRB,Europe,Upper Middle Income,month_48_59 , female,secondary,10.944604316546762
SRB,Europe,Upper Middle Income,month_48_59 , female,higher_secondary,11.03295834065741
SLE,Africa,Low Income,month_0_5 , male,primary,7.157406173662004
SLE,Africa,Low Income,month_0_5 , male,none-primary,5.51599884136333
SLE,Africa,Low Income,month_0_5 , male,secondary,6.884996331621424
SLE,Africa,Low Income,month_0_5 , male,higher_secondary,6.827790925688012
SLE,Africa,Low Income,month_6_11 , male,primary,4.435414757103575
SLE,Africa,Low Income,month_6_11 , male,none-primary,4.729656090669957
SLE,Africa,Low Income,month_6_11 , male,secondary,5.1000000000000005
SLE,Africa,Low Income,month_6_11 , male,higher_secondary,5.184267107711392
SLE,Africa,Low Income,month_12_23 , male,primary,4.6224392866744335
SLE,Africa,Low Income,month_12_23 , male,none-primary,4.770942692029858
SLE,Africa,Low Income,month_12_23 , male,secondary,5.12986757904074
SLE,Africa,Low Income,month_12_23 , male,higher_secondary,5.200000000000001
SLE,Africa,Low Income,month_24_35 , male,primary,4.651372369624886
SLE,Africa,Low Income,month_24_35 , male,none-primary,4.781557811789665
SLE,Africa,Low Income,month_24_35 , male,secondary,5.157670052719557
SLE,Africa,Low Income,month_24_35 , male,higher_secondary,5.226835397594687
SLE,Africa,Low Income,month_36_47 , male,primary,3.148084533131262
SLE,Africa,Low Income,month_36_47 , male,none-primary,4.251894408107949
SLE,Africa,Low Income,month_36_47 , male,secondary,4.046585055451184
SLE,Africa,Low Income,month_36_47 , male,higher_secondary,4.184960362400906
SLE,Africa,Low Income,month_48_59 , male,primary,3.642379939748361
SLE,Africa,Low Income,month_48_59 , male,none-primary,4.438724476027706
SLE,Africa,Low Income,month_48_59 , male,secondary,4.430597108736644
SLE,Africa,Low Income,month_48_59 , male,higher_secondary,4.547688792547894
SLE,Africa,Low Income,month_0_5 , female,primary,6.64411930219471
SLE,Africa,Low Income,month_0_5 , female,none-primary,5.362229402261713
SLE,Africa,Low Income,month_0_5 , female,secondary,6.5449626175142495
SLE,Africa,Low Income,month_0_5 , female,higher_secondary,6.514153258794656
SLE,Africa,Low Income,month_6_11 , female,primary,4.061672278338945
SLE,Africa,Low Income,month_6_11 , female,none-primary,4.6204196933010495
SLE,Africa,Low Income,month_6_11 , female,secondary,4.8450125609575885
SLE,Africa,Low Income,month_6_11 , female,higher_secondary,4.948349554209488
SLE,Africa,Low Income,month_12_23 , female,primary,4.241446352321249
SLE,Africa,Low Income,month_12_23 , female,none-primary,4.644823415578133
SLE,Africa,Low Income,month_12_23 , female,secondary,4.866515258140874
SLE,Africa,Low Income,month_12_23 , female,higher_secondary,4.955461584276356
SLE,Africa,Low Income,month_24_35 , female,primary,3.697385031559964
SLE,Africa,Low Income,month_24_35 , female,none-primary,4.461830794751923
SLE,Africa,Low Income,month_24_35 , female,secondary,4.479247804505537
SLE,Africa,Low Income,month_24_35 , female,higher_secondary,4.594357849819239
SLE,Africa,Low Income,month_36_47 , female,primary,3.48947891267046
SLE,Africa,Low Income,month_36_47 , female,none-primary,4.392751523930231
SLE,Africa,Low Income,month_36_47 , female,secondary,4.333433140090463
SLE,Africa,Low Income,month_36_47 , female,higher_secondary,4.4586853345989566
SLE,Africa,Low Income,month_48_59 , female,primary,3.365567351200835
SLE,Africa,Low Income,month_48_59 , female,none-primary,4.339038054653277
SLE,Africa,Low Income,month_48_59 , female,secondary,4.22313229089104
SLE,Africa,Low Income,month_48_59 , female,higher_secondary,4.352746743849494
SLB,Oceania,Lower Middle Income,month_0_5 , male,primary,4.449459015464793
SLB,Oceania,Lower Middle Income,month_0_5 , male,none-primary,4.333021732941065
SLB,Oceania,Lower Middle Income,month_0_5 , male,secondary,5.372187363198599
SLB,Oceania,Lower Middle Income,month_0_5 , male,higher_secondary,5.09738188976378
SLB,Oceania,Lower Middle Income,month_6_11 , male,primary,4.555514441928536
SLB,Oceania,Lower Middle Income,month_6_11 , male,none-primary,4.424679487179487
SLB,Oceania,Lower Middle Income,month_6_11 , male,secondary,5.478220338983051
SLB,Oceania,Lower Middle Income,month_6_11 , male,higher_secondary,5.201000382311712
SLB,Oceania,Lower Middle Income,month_12_23 , male,primary,4.042443401998776
SLB,Oceania,Lower Middle Income,month_12_23 , male,none-primary,3.996361741848652
SLB,Oceania,Lower Middle Income,month_12_23 , male,secondary,4.747226300670284
SLB,Oceania,Lower Middle Income,month_12_23 , male,higher_secondary,4.559462759462759
SLB,Oceania,Lower Middle Income,month_24_35 , male,primary,4.798570779253573
SLB,Oceania,Lower Middle Income,month_24_35 , male,none-primary,4.641473602618207
SLB,Oceania,Lower Middle Income,month_24_35 , male,secondary,5.683196669610192
SLB,Oceania,Lower Middle Income,month_24_35 , male,higher_secondary,5.4149010812054295
SLB,Oceania,Lower Middle Income,month_36_47 , male,primary,4.319460520356298
SLB,Oceania,Lower Middle Income,month_36_47 , male,none-primary,4.233204533745492
SLB,Oceania,Lower Middle Income,month_36_47 , male,secondary,5.081443104747551
SLB,Oceania,Lower Middle Income,month_36_47 , male,higher_secondary,4.867098178485508
SLB,Oceania,Lower Middle Income,month_48_59 , male,primary,3.99260103626943
SLB,Oceania,Lower Middle Income,month_48_59 , male,none-primary,3.953391135953523
SLB,Oceania,Lower Middle Income,month_48_59 , male,secondary,4.698892724548948
SLB,Oceania,Lower Middle Income,month_48_59 , male,higher_secondary,4.51205068987979
SLB,Oceania,Lower Middle Income,month_0_5 , female,primary,4.635023989033584
SLB,Oceania,Lower Middle Income,month_0_5 , female,none-primary,4.487448038606718
SLB,Oceania,Lower Middle Income,month_0_5 , female,secondary,5.621628198510433
SLB,Oceania,Lower Middle Income,month_0_5 , female,higher_secondary,5.318834051010268
SLB,Oceania,Lower Middle Income,month_6_11 , female,primary,4.321104404202996
SLB,Oceania,Lower Middle Income,month_6_11 , female,none-primary,4.226575329611036
SLB,Oceania,Lower Middle Income,month_6_11 , female,secondary,5.191688777339548
SLB,Oceania,Lower Middle Income,month_6_11 , female,higher_secondary,4.939014148200789
SLB,Oceania,Lower Middle Income,month_12_23 , female,primary,4.959739729522838
SLB,Oceania,Lower Middle Income,month_12_23 , female,none-primary,4.77728102189781
SLB,Oceania,Lower Middle Income,month_12_23 , female,secondary,5.896664110429447
SLB,Oceania,Lower Middle Income,month_12_23 , female,higher_secondary,5.606093586311256
SLB,Oceania,Lower Middle Income,month_24_35 , female,primary,4.192936344969199
SLB,Oceania,Lower Middle Income,month_24_35 , female,none-primary,4.1241081175494525
SLB,Oceania,Lower Middle Income,month_24_35 , female,secondary,4.941949398055752
SLB,Oceania,Lower Middle Income,month_24_35 , female,higher_secondary,4.7352317337552
SLB,Oceania,Lower Middle Income,month_36_47 , female,primary,4.055030425963489
SLB,Oceania,Lower Middle Income,month_36_47 , female,none-primary,4.00730305518344
SLB,Oceania,Lower Middle Income,month_36_47 , female,secondary,4.758137323273949
SLB,Oceania,Lower Middle Income,month_36_47 , female,higher_secondary,4.570578378690704
SLB,Oceania,Lower Middle Income,month_48_59 , female,primary,3.6673671199011126
SLB,Oceania,Lower Middle Income,month_48_59 , female,none-primary,3.677076673818803
SLB,Oceania,Lower Middle Income,month_48_59 , female,secondary,4.285377206024953
SLB,Oceania,Lower Middle Income,month_48_59 , female,higher_secondary,4.137116979356584
SSD,Africa,Low Income,month_0_5 , male,primary,7.49255150554675
SSD,Africa,Low Income,month_0_5 , male,none-primary,6.200165780793355
SSD,Africa,Low Income,month_0_5 , male,secondary,5.9999117387466905
SSD,Africa,Low Income,month_0_5 , male,higher_secondary,5.9999117387466905
SSD,Africa,Low Income,month_6_11 , male,primary,6.814281842818428
SSD,Africa,Low Income,month_6_11 , male,none-primary,6.109771109188901
SSD,Africa,Low Income,month_6_11 , male,secondary,4.978177458033573
SSD,Africa,Low Income,month_6_11 , male,higher_secondary,4.978177458033573
SSD,Africa,Low Income,month_12_23 , male,primary,6.419244897959184
SSD,Africa,Low Income,month_12_23 , male,none-primary,6.058792708562106
SSD,Africa,Low Income,month_12_23 , male,secondary,5.077553856845032
SSD,Africa,Low Income,month_12_23 , male,higher_secondary,5.077553856845032
SSD,Africa,Low Income,month_24_35 , male,primary,6.095150695517774
SSD,Africa,Low Income,month_24_35 , male,none-primary,5.985480224238857
SSD,Africa,Low Income,month_24_35 , male,secondary,4.663094483195941
SSD,Africa,Low Income,month_24_35 , male,higher_secondary,4.663094483195941
SSD,Africa,Low Income,month_36_47 , male,primary,6.693142738761136
SSD,Africa,Low Income,month_36_47 , male,none-primary,6.119985203141971
SSD,Africa,Low Income,month_36_47 , male,secondary,5.5139750445632805
SSD,Africa,Low Income,month_36_47 , male,higher_secondary,5.5139750445632805
SSD,Africa,Low Income,month_48_59 , male,primary,6.480509564378718
SSD,Africa,Low Income,month_48_59 , male,none-primary,6.057952771272443
SSD,Africa,Low Income,month_48_59 , male,secondary,4.721957340025094
SSD,Africa,Low Income,month_48_59 , male,higher_secondary,4.721957340025094
SSD,Africa,Low Income,month_0_5 , female,primary,7.310552555047777
SSD,Africa,Low Income,month_0_5 , female,none-primary,6.173891331765347
SSD,Africa,Low Income,month_0_5 , female,secondary,5.576277372262774
SSD,Africa,Low Income,month_0_5 , female,higher_secondary,5.576277372262774
SSD,Africa,Low Income,month_6_11 , female,primary,6.508119190814652
SSD,Africa,Low Income,month_6_11 , female,none-primary,6.052665778073975
SSD,Africa,Low Income,month_6_11 , female,secondary,4.257701711491443
SSD,Africa,Low Income,month_6_11 , female,higher_secondary,4.257701711491443
SSD,Africa,Low Income,month_12_23 , female,primary,6.24135723431498
SSD,Africa,Low Income,month_12_23 , female,none-primary,6.015496640466531
SSD,Africa,Low Income,month_12_23 , female,secondary,4.656869369369369
SSD,Africa,Low Income,month_12_23 , female,higher_secondary,4.656869369369369
SSD,Africa,Low Income,month_24_35 , female,primary,6.344634098489307
SSD,Africa,Low Income,month_24_35 , female,none-primary,6.044371046209801
SSD,Africa,Low Income,month_24_35 , female,secondary,5.039837398373984
SSD,Africa,Low Income,month_24_35 , female,higher_secondary,5.039837398373984
SSD,Africa,Low Income,month_36_47 , female,primary,7.267633837351861
SSD,Africa,Low Income,month_36_47 , female,none-primary,6.254147313582727
SSD,Africa,Low Income,month_36_47 , female,secondary,6.5204387186629535
SSD,Africa,Low Income,month_36_47 , female,higher_secondary,6.5204387186629535
SSD,Africa,Low Income,month_48_59 , female,primary,6.182179200794242
SSD,Africa,Low Income,month_48_59 , female,none-primary,5.996514157656258
SSD,Africa,Low Income,month_48_59 , female,secondary,4.01938216243149
SSD,Africa,Low Income,month_48_59 , female,higher_secondary,4.01938216243149
LKA,Asia,Lower Middle Income,month_0_5 , male,primary,3.7771758126529176
LKA,Asia,Lower Middle Income,month_0_5 , male,none-primary,3.459379993608182
LKA,Asia,Lower Middle Income,month_0_5 , male,secondary,2.0560561218897293
LKA,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,2.2546518631019405
LKA,Asia,Lower Middle Income,month_6_11 , male,primary,2.115029425079221
LKA,Asia,Lower Middle Income,month_6_11 , male,none-primary,1.96176183163479
LKA,Asia,Lower Middle Income,month_6_11 , male,secondary,1.8031633553493596
LKA,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,2.129952253406312
LKA,Asia,Lower Middle Income,month_12_23 , male,primary,1.593356441363374
LKA,Asia,Lower Middle Income,month_12_23 , male,none-primary,1.518439846182018
LKA,Asia,Lower Middle Income,month_12_23 , male,secondary,1.7
LKA,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,2.062404679055305
LKA,Asia,Lower Middle Income,month_24_35 , male,primary,1.1495304534478137
LKA,Asia,Lower Middle Income,month_24_35 , male,none-primary,1.1
LKA,Asia,Lower Middle Income,month_24_35 , male,secondary,1.579688207670854
LKA,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,1.9972103082957584
LKA,Asia,Lower Middle Income,month_36_47 , male,primary,1.906802721088436
LKA,Asia,Lower Middle Income,month_36_47 , male,none-primary,1.824629228461923
LKA,Asia,Lower Middle Income,month_36_47 , male,secondary,1.7823657543327964
LKA,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,2.1
LKA,Asia,Lower Middle Income,month_48_59 , male,primary,2.215391862955032
LKA,Asia,Lower Middle Income,month_48_59 , male,none-primary,2.1210793546802065
LKA,Asia,Lower Middle Income,month_48_59 , male,secondary,1.8678595829897515
LKA,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,2.1432692424481665
LKA,Asia,Lower Middle Income,month_0_5 , female,primary,2.882337340876945
LKA,Asia,Lower Middle Income,month_0_5 , female,none-primary,2.638614341085271
LKA,Asia,Lower Middle Income,month_0_5 , female,secondary,1.9139927524295832
LKA,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,2.187012527518608
LKA,Asia,Lower Middle Income,month_6_11 , female,primary,2.633727810650888
LKA,Asia,Lower Middle Income,month_6_11 , female,none-primary,2.440676301389084
LKA,Asia,Lower Middle Income,month_6_11 , female,secondary,1.8943684590883545
LKA,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,2.174216474426191
LKA,Asia,Lower Middle Income,month_12_23 , female,primary,1.153793103448276
LKA,Asia,Lower Middle Income,month_12_23 , female,none-primary,1.1
LKA,Asia,Lower Middle Income,month_12_23 , female,secondary,1.5900377450383538
LKA,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,2.007030178750108
LKA,Asia,Lower Middle Income,month_24_35 , female,primary,1.002356528971445
LKA,Asia,Lower Middle Income,month_24_35 , female,none-primary,0.958201989962138
LKA,Asia,Lower Middle Income,month_24_35 , female,secondary,1.5451203385347791
LKA,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,1.981409477521264
LKA,Asia,Lower Middle Income,month_36_47 , female,primary,1.3736260596247258
LKA,Asia,Lower Middle Income,month_36_47 , female,none-primary,1.310149524241051
LKA,Asia,Lower Middle Income,month_36_47 , female,secondary,1.6438077006954377
LKA,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,2.0333251186002097
LKA,Asia,Lower Middle Income,month_48_59 , female,primary,1.6686058650469775
LKA,Asia,Lower Middle Income,month_48_59 , female,none-primary,1.5910683644902015
LKA,Asia,Lower Middle Income,month_48_59 , female,secondary,1.7188055293291695
LKA,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,2.0712980183020706
PSE,Asia,Lower Middle Income,month_0_5 , male,none-primary,10.680337078651684
PSE,Asia,Lower Middle Income,month_0_5 , male,secondary,8.916139511027527
PSE,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,9.15339046274826
PSE,Asia,Lower Middle Income,month_6_11 , male,none-primary,9.271781961471104
PSE,Asia,Lower Middle Income,month_6_11 , male,secondary,8.030380577427822
PSE,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,8.74324588760472
PSE,Asia,Lower Middle Income,month_12_23 , male,none-primary,9.809755238598347
PSE,Asia,Lower Middle Income,month_12_23 , male,secondary,8.53826594891765
PSE,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,8.9518094365552
PSE,Asia,Lower Middle Income,month_24_35 , male,none-primary,9.22178960528666
PSE,Asia,Lower Middle Income,month_24_35 , male,secondary,8.14597156398104
PSE,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,8.758490566037736
PSE,Asia,Lower Middle Income,month_36_47 , male,none-primary,8.660644852545314
PSE,Asia,Lower Middle Income,month_36_47 , male,secondary,7.780079619680748
PSE,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,8.577630972499616
PSE,Asia,Lower Middle Income,month_48_59 , male,none-primary,8.066173141633527
PSE,Asia,Lower Middle Income,month_48_59 , male,secondary,7.386204462570094
PSE,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,8.389090909090909
PSE,Asia,Lower Middle Income,month_0_5 , female,none-primary,9.35680244844422
PSE,Asia,Lower Middle Income,month_0_5 , female,secondary,8.082407447877966
PSE,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,8.767223603243815
PSE,Asia,Lower Middle Income,month_6_11 , female,none-primary,8.539860976156664
PSE,Asia,Lower Middle Income,month_6_11 , female,secondary,7.577936543155093
PSE,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,8.53878606311815
PSE,Asia,Lower Middle Income,month_12_23 , female,none-primary,8.693699247228974
PSE,Asia,Lower Middle Income,month_12_23 , female,secondary,7.806716102508933
PSE,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,8.588553593995329
PSE,Asia,Lower Middle Income,month_24_35 , female,none-primary,8.461464658732087
PSE,Asia,Lower Middle Income,month_24_35 , female,secondary,7.6435138932251006
PSE,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,8.513937826833645
PSE,Asia,Lower Middle Income,month_36_47 , female,none-primary,7.087750836120401
PSE,Asia,Lower Middle Income,month_36_47 , female,secondary,6.764142857142858
PSE,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,8.0721645329085
PSE,Asia,Lower Middle Income,month_48_59 , female,none-primary,7.4903026091351315
PSE,Asia,Lower Middle Income,month_48_59 , female,secondary,7.007324394636782
PSE,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,8.214254454517034
SDN,Africa,Low Income,month_0_5 , male,primary,3.877336758036682
SDN,Africa,Low Income,month_0_5 , male,none-primary,2.8749502982107358
SDN,Africa,Low Income,month_0_5 , male,secondary,4.900611055276382
SDN,Africa,Low Income,month_0_5 , male,higher_secondary,4.773077606109038
SDN,Africa,Low Income,month_6_11 , male,primary,3.4395634111929767
SDN,Africa,Low Income,month_6_11 , male,none-primary,2.671312975628552
SDN,Africa,Low Income,month_6_11 , male,secondary,3.9967514286810095
SDN,Africa,Low Income,month_6_11 , male,higher_secondary,4.10381317173565
SDN,Africa,Low Income,month_12_23 , male,primary,3.0962520926715986
SDN,Africa,Low Income,month_12_23 , male,none-primary,2.527311246296006
SDN,Africa,Low Income,month_12_23 , male,secondary,3.291036872384937
SDN,Africa,Low Income,month_12_23 , male,higher_secondary,3.5450446801508746
SDN,Africa,Low Income,month_24_35 , male,primary,3.1189795771090423
SDN,Africa,Low Income,month_24_35 , male,none-primary,2.538306563406835
SDN,Africa,Low Income,month_24_35 , male,secondary,3.3331681381075846
SDN,Africa,Low Income,month_24_35 , male,higher_secondary,3.5784357541899445
SDN,Africa,Low Income,month_36_47 , male,primary,3.511072093268252
SDN,Africa,Low Income,month_36_47 , male,none-primary,2.749888820034265
SDN,Africa,Low Income,month_36_47 , male,secondary,4.020912642600407
SDN,Africa,Low Income,month_36_47 , male,higher_secondary,4.107211655991786
SDN,Africa,Low Income,month_48_59 , male,primary,3.3625671981358822
SDN,Africa,Low Income,month_48_59 , male,none-primary,2.6570520409019305
SDN,Africa,Low Income,month_48_59 , male,secondary,3.789246547522339
SDN,Africa,Low Income,month_48_59 , male,higher_secondary,3.9347289039136655
SDN,Africa,Low Income,month_0_5 , female,primary,3.804493821245333
SDN,Africa,Low Income,month_0_5 , female,none-primary,2.841984465679651
SDN,Africa,Low Income,month_0_5 , female,secondary,4.744962597485277
SDN,Africa,Low Income,month_0_5 , female,higher_secondary,4.6591340363657725
SDN,Africa,Low Income,month_6_11 , female,primary,3.296766715958595
SDN,Africa,Low Income,month_6_11 , female,none-primary,2.594417428515853
SDN,Africa,Low Income,month_6_11 , female,secondary,3.7338555994099583
SDN,Africa,Low Income,month_6_11 , female,higher_secondary,3.9129493440018823
SDN,Africa,Low Income,month_12_23 , female,primary,3.050186446755109
SDN,Africa,Low Income,month_12_23 , female,none-primary,2.504841651467418
SDN,Africa,Low Income,month_12_23 , female,secondary,3.2062197852113816
SDN,Africa,Low Income,month_12_23 , female,higher_secondary,3.4777861673210517
SDN,Africa,Low Income,month_24_35 , female,primary,3.245895903192885
SDN,Africa,Low Income,month_24_35 , female,none-primary,2.6
SDN,Africa,Low Income,month_24_35 , female,secondary,3.5699628923879247
SDN,Africa,Low Income,month_24_35 , female,higher_secondary,3.764393158870802
SDN,Africa,Low Income,month_36_47 , female,primary,3.245619930678959
SDN,Africa,Low Income,month_36_47 , female,none-primary,2.611435478720978
SDN,Africa,Low Income,month_36_47 , female,secondary,3.549494949494949
SDN,Africa,Low Income,month_36_47 , female,higher_secondary,3.739030130672485
SDN,Africa,Low Income,month_48_59 , female,primary,3.263538838859453
SDN,Africa,Low Income,month_48_59 , female,none-primary,2.6
SDN,Africa,Low Income,month_48_59 , female,secondary,3.619698460673368
SDN,Africa,Low Income,month_48_59 , female,higher_secondary,3.8098594941790447
SUR,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,primary,3.44366418203217
SUR,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,none-primary,3.016435881998796
SUR,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,secondary,4.067773245182164
SUR,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,higher_secondary,3.86964001793795
SUR,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,primary,2.9273402674591384
SUR,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,none-primary,2.632929292929293
SUR,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,secondary,3.863803088803089
SUR,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,higher_secondary,3.695244009936693
SUR,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,primary,3.7181527644614896
SUR,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,none-primary,3.3000512557662742
SUR,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,secondary,4.132396930680193
SUR,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,higher_secondary,3.939510449579352
SUR,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,primary,2.6772936483583925
SUR,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none-primary,2.4722222222222228
SUR,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,secondary,3.691674127126231
SUR,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher_secondary,3.554544431524063
SUR,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,primary,2.515542430836183
SUR,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none-primary,2.339649122807018
SUR,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,secondary,3.63024302430243
SUR,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher_secondary,3.499875626578223
SUR,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,primary,3.6577453198930265
SUR,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,3.262910057304212
SUR,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,4.10137167763439
SUR,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,3.914648173207036
SUR,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,primary,2.932232785200411
SUR,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,none-primary,2.628189646639612
SUR,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,secondary,3.8783171822586655
SUR,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,higher_secondary,3.705878537257763
SUR,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,primary,3.0570295065707915
SUR,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,none-primary,2.733375060182957
