ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,stunting_estimate
MDA,Europe,Lower Middle Income,month_24_35 , female,higher_secondary,5.755876753860255
MDA,Europe,Lower Middle Income,month_36_47 , female,secondary,7.132862841362381
MDA,Europe,Lower Middle Income,month_36_47 , female,higher_secondary,5.472773215413771
MDA,Europe,Lower Middle Income,month_48_59 , female,secondary,7.228390634887154
MDA,Europe,Lower Middle Income,month_48_59 , female,higher_secondary,5.502594610091744
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none-primary,4.760882647943832
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,secondary,1.3556510528577568
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher_secondary,1.3556510528577568
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none-primary,5.4369140625
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,secondary,1.6887850467289722
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher_secondary,1.6887850467289722
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,4.131660231660232
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,1.1362637362637362
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,1.1362637362637362
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,4.78931506849315
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,1.5061030927835053
LCA,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,1.5061030927835053
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,4.004115996258185
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,1.120633597332222
LCA,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,1.120633597332222
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,4.612244897959183
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,1.3370072064434084
LCA,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,1.3370072064434084
STP,Africa,Lower Middle Income,month_0_5 , male,primary,12.908811606571367
STP,Africa,Lower Middle Income,month_0_5 , male,none-primary,13.202313291454782
STP,Africa,Lower Middle Income,month_0_5 , male,secondary,10.452568950177936
STP,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,9.908761298274449
STP,Africa,Lower Middle Income,month_6_11 , male,primary,12.866974570745487
STP,Africa,Lower Middle Income,month_6_11 , male,none-primary,13.168377802576847
STP,Africa,Lower Middle Income,month_6_11 , male,secondary,10.361020408163265
STP,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,9.814554579673777
STP,Africa,Lower Middle Income,month_12_23 , male,primary,13.379805563576856
STP,Africa,Lower Middle Income,month_12_23 , male,none-primary,13.618399130749728
STP,Africa,Lower Middle Income,month_12_23 , male,secondary,11.190676526431496
STP,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,10.64713049948842
STP,Africa,Lower Middle Income,month_24_35 , male,primary,13.278149197355996
STP,Africa,Lower Middle Income,month_24_35 , male,none-primary,13.5183992885727
STP,Africa,Lower Middle Income,month_24_35 , male,secondary,11.128320924764887
STP,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,10.598986486486488
STP,Africa,Lower Middle Income,month_36_47 , male,primary,13.844945368638644
STP,Africa,Lower Middle Income,month_36_47 , male,none-primary,14.060440170149803
STP,Africa,Lower Middle Income,month_36_47 , male,secondary,11.62249156182878
STP,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,11.036526946107786
STP,Africa,Lower Middle Income,month_48_59 , male,primary,12.701755051702872
STP,Africa,Lower Middle Income,month_48_59 , male,none-primary,12.976777420507323
STP,Africa,Lower Middle Income,month_48_59 , male,secondary,10.519883846835317
STP,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,10.02968907640099
STP,Africa,Lower Middle Income,month_0_5 , female,primary,13.133329794011466
STP,Africa,Lower Middle Income,month_0_5 , female,none-primary,13.410950064528938
STP,Africa,Lower Middle Income,month_0_5 , female,secondary,10.698539176626824
STP,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,10.138466257668712
STP,Africa,Lower Middle Income,month_6_11 , female,primary,12.963409430339237
STP,Africa,Lower Middle Income,month_6_11 , female,none-primary,13.253345298633963
STP,Africa,Lower Middle Income,month_6_11 , female,secondary,10.509486209964413
STP,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,9.961329087921118
STP,Africa,Lower Middle Income,month_12_23 , female,primary,12.206163634556118
STP,Africa,Lower Middle Income,month_12_23 , female,none-primary,12.523856636176966
STP,Africa,Lower Middle Income,month_12_23 , female,secondary,9.896052495608142
STP,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,9.42772286728721
STP,Africa,Lower Middle Income,month_24_35 , female,primary,13.218342117872544
STP,Africa,Lower Middle Income,month_24_35 , female,none-primary,13.465482416591524
STP,Africa,Lower Middle Income,month_24_35 , female,secondary,11.033094598627276
STP,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,10.502722978605169
STP,Africa,Lower Middle Income,month_36_47 , female,primary,13.125975516449886
STP,Africa,Lower Middle Income,month_36_47 , female,none-primary,13.378093780937812
STP,Africa,Lower Middle Income,month_36_47 , female,secondary,10.941780821917808
STP,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,10.418718801996674
STP,Africa,Lower Middle Income,month_48_59 , female,primary,12.111775520077405
STP,Africa,Lower Middle Income,month_48_59 , female,none-primary,12.427115559599637
STP,Africa,Lower Middle Income,month_48_59 , female,secondary,9.862101878830504
STP,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,9.408217257174908
SEN,Africa,Lower Middle Income,month_0_5 , male,primary,15.377214687921322
SEN,Africa,Lower Middle Income,month_0_5 , male,none-primary,18.284347328076127
SEN,Africa,Lower Middle Income,month_0_5 , male,secondary,14.385369261477043
SEN,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,13.599999999999998
SEN,Africa,Lower Middle Income,month_6_11 , male,primary,15.162491114445936
SEN,Africa,Lower Middle Income,month_6_11 , male,none-primary,18.22120572057206
SEN,Africa,Lower Middle Income,month_6_11 , male,secondary,14.120571882446384
SEN,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,13.366165078799751
SEN,Africa,Lower Middle Income,month_12_23 , male,primary,19.976810425903533
SEN,Africa,Lower Middle Income,month_12_23 , male,none-primary,19.581673833245937
SEN,Africa,Lower Middle Income,month_12_23 , male,secondary,20.137017158656583
SEN,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,18.98914239001189
SEN,Africa,Lower Middle Income,month_24_35 , male,primary,17.956400597519
SEN,Africa,Lower Middle Income,month_24_35 , male,none-primary,18.94027725895489
SEN,Africa,Lower Middle Income,month_24_35 , male,secondary,17.701811367895065
SEN,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,16.7980095940431
SEN,Africa,Lower Middle Income,month_36_47 , male,primary,17.06875366473386
SEN,Africa,Lower Middle Income,month_36_47 , male,none-primary,18.65822842660684
SEN,Africa,Lower Middle Income,month_36_47 , male,secondary,16.63310344827586
SEN,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,15.815173503843663
SEN,Africa,Lower Middle Income,month_48_59 , male,primary,15.065925723274743
SEN,Africa,Lower Middle Income,month_48_59 , male,none-primary,18.06497363425438
SEN,Africa,Lower Middle Income,month_48_59 , male,secondary,14.17295545212766
SEN,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,13.526040482146916
SEN,Africa,Lower Middle Income,month_0_5 , female,primary,15.360598680075425
SEN,Africa,Lower Middle Income,month_0_5 , female,none-primary,18.27210053386647
SEN,Africa,Lower Middle Income,month_0_5 , female,secondary,14.3761514942302
SEN,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,13.6
SEN,Africa,Lower Middle Income,month_6_11 , female,primary,14.816508114157806
SEN,Africa,Lower Middle Income,month_6_11 , female,none-primary,18.13592653097267
SEN,Africa,Lower Middle Income,month_6_11 , female,secondary,13.668326612903224
SEN,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,12.950880043325208
SEN,Africa,Lower Middle Income,month_12_23 , female,primary,17.35688934610686
SEN,Africa,Lower Middle Income,month_12_23 , female,none-primary,18.74422241529105
SEN,Africa,Lower Middle Income,month_12_23 , female,secondary,16.985637149028076
SEN,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,16.150591234157048
SEN,Africa,Lower Middle Income,month_24_35 , female,primary,17.949117890580215
SEN,Africa,Lower Middle Income,month_24_35 , female,none-primary,18.931750876469376
SEN,Africa,Lower Middle Income,month_24_35 , female,secondary,17.698993288590604
SEN,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,16.814673113306704
SEN,Africa,Lower Middle Income,month_36_47 , female,primary,16.319831843053517
SEN,Africa,Lower Middle Income,month_36_47 , female,none-primary,18.435384615384617
SEN,Africa,Lower Middle Income,month_36_47 , female,secondary,15.715019762845852
SEN,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,14.953681026851578
SEN,Africa,Lower Middle Income,month_48_59 , female,primary,14.871556927297668
SEN,Africa,Lower Middle Income,month_48_59 , female,none-primary,18.007743460913257
SEN,Africa,Lower Middle Income,month_48_59 , female,secondary,13.933566841798015
SEN,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,13.305733840304184
SRB,Europe,Upper Middle Income,month_0_5 , male,none-primary,10.816528925619837
SRB,Europe,Upper Middle Income,month_0_5 , male,secondary,5.729013539651837
SRB,Europe,Upper Middle Income,month_0_5 , male,higher_secondary,5.587495306045813
SRB,Europe,Upper Middle Income,month_6_11 , male,none-primary,7.601668752607426
SRB,Europe,Upper Middle Income,month_6_11 , male,secondary,4.924711177794449
SRB,Europe,Upper Middle Income,month_6_11 , male,higher_secondary,5.110987132187528
SRB,Europe,Upper Middle Income,month_12_23 , male,none-primary,7.116313330937837
SRB,Europe,Upper Middle Income,month_12_23 , male,secondary,4.879690823996596
SRB,Europe,Upper Middle Income,month_12_23 , male,higher_secondary,5.077128445951822
SRB,Europe,Upper Middle Income,month_24_35 , male,none-primary,7.301001155179053
SRB,Europe,Upper Middle Income,month_24_35 , male,secondary,4.888958485069192
SRB,Europe,Upper Middle Income,month_24_35 , male,higher_secondary,5.085998408910104
SRB,Europe,Upper Middle Income,month_36_47 , male,none-primary,7.948734801183043
SRB,Europe,Upper Middle Income,month_36_47 , male,secondary,5.305703734099303
SRB,Europe,Upper Middle Income,month_36_47 , male,higher_secondary,5.337630750914193
SRB,Europe,Upper Middle Income,month_48_59 , male,none-primary,7.614285714285715
SRB,Europe,Upper Middle Income,month_48_59 , male,secondary,5.0285652362375375
SRB,Europe,Upper Middle Income,month_48_59 , male,higher_secondary,5.170014952942211
SRB,Europe,Upper Middle Income,month_0_5 , female,none-primary,6.902874743326489
SRB,Europe,Upper Middle Income,month_0_5 , female,secondary,4.512355212355212
SRB,Europe,Upper Middle Income,month_0_5 , female,higher_secondary,4.878469617404351
SRB,Europe,Upper Middle Income,month_6_11 , female,none-primary,6.875589743589743
SRB,Europe,Upper Middle Income,month_6_11 , female,secondary,4.504567385011258
SRB,Europe,Upper Middle Income,month_6_11 , female,higher_secondary,4.873860866304144
SRB,Europe,Upper Middle Income,month_12_23 , female,none-primary,5.567490039840638
SRB,Europe,Upper Middle Income,month_12_23 , female,secondary,4.216051932723517
SRB,Europe,Upper Middle Income,month_12_23 , female,higher_secondary,4.681239978621058
SRB,Europe,Upper Middle Income,month_24_35 , female,none-primary,7.489771490750816
SRB,Europe,Upper Middle Income,month_24_35 , female,secondary,5.017978647686833
SRB,Europe,Upper Middle Income,month_24_35 , female,higher_secondary,5.162250501176676
SRB,Europe,Upper Middle Income,month_36_47 , female,none-primary,5.889816621147093
SRB,Europe,Upper Middle Income,month_36_47 , female,secondary,4.347474747474748
SRB,Europe,Upper Middle Income,month_36_47 , female,higher_secondary,4.75864881638443
SRB,Europe,Upper Middle Income,month_48_59 , female,none-primary,5.681740370898717
SRB,Europe,Upper Middle Income,month_48_59 , female,secondary,4.317533936651584
SRB,Europe,Upper Middle Income,month_48_59 , female,higher_secondary,4.7316666666666665
SLE,Africa,Low Income,month_0_5 , male,primary,27.51704357418643
SLE,Africa,Low Income,month_0_5 , male,none-primary,30.589721792890263
SLE,Africa,Low Income,month_0_5 , male,secondary,24.27568470759172
SLE,Africa,Low Income,month_0_5 , male,higher_secondary,23.888977432531977
SLE,Africa,Low Income,month_6_11 , male,primary,27.672437514331577
SLE,Africa,Low Income,month_6_11 , male,none-primary,30.668166574414744
SLE,Africa,Low Income,month_6_11 , male,secondary,24.293831023692448
SLE,Africa,Low Income,month_6_11 , male,higher_secondary,23.89657984921179
SLE,Africa,Low Income,month_12_23 , male,primary,30.95617744983353
SLE,Africa,Low Income,month_12_23 , male,none-primary,31.5541445142581
SLE,Africa,Low Income,month_12_23 , male,secondary,27.11242648453804
SLE,Africa,Low Income,month_12_23 , male,higher_secondary,26.57723926741653
SLE,Africa,Low Income,month_24_35 , male,primary,35.27414897510981
SLE,Africa,Low Income,month_24_35 , male,none-primary,32.99092621282542
SLE,Africa,Low Income,month_24_35 , male,secondary,30.08630023035577
SLE,Africa,Low Income,month_24_35 , male,higher_secondary,29.338413908073356
SLE,Africa,Low Income,month_36_47 , male,primary,29.85703684965005
SLE,Africa,Low Income,month_36_47 , male,none-primary,31.155893648449045
SLE,Africa,Low Income,month_36_47 , male,secondary,26.4984238178634
SLE,Africa,Low Income,month_36_47 , male,higher_secondary,26.02621424944999
SLE,Africa,Low Income,month_48_59 , male,primary,30.433875530410184
SLE,Africa,Low Income,month_48_59 , male,none-primary,31.373161577035106
SLE,Africa,Low Income,month_48_59 , male,secondary,26.79120659505371
SLE,Africa,Low Income,month_48_59 , male,higher_secondary,26.284057043073343
SLE,Africa,Low Income,month_0_5 , female,primary,25.50455209621221
SLE,Africa,Low Income,month_0_5 , female,none-primary,30.026754726754728
SLE,Africa,Low Income,month_0_5 , female,secondary,22.918790909759508
SLE,Africa,Low Income,month_0_5 , female,higher_secondary,22.63502201151372
SLE,Africa,Low Income,month_6_11 , female,primary,25.021505739365296
SLE,Africa,Low Income,month_6_11 , female,none-primary,29.889351297081973
SLE,Africa,Low Income,month_6_11 , female,secondary,22.60075813337259
SLE,Africa,Low Income,month_6_11 , female,higher_secondary,22.341954724142603
SLE,Africa,Low Income,month_12_23 , female,primary,28.44572467060427
SLE,Africa,Low Income,month_12_23 , female,none-primary,30.71880227906413
SLE,Africa,Low Income,month_12_23 , female,secondary,25.326838586437443
SLE,Africa,Low Income,month_12_23 , female,higher_secondary,24.911829550168907
SLE,Africa,Low Income,month_24_35 , female,primary,32.21129439336578
SLE,Africa,Low Income,month_24_35 , female,none-primary,31.97535136768929
SLE,Africa,Low Income,month_24_35 , female,secondary,27.989420032923896
SLE,Africa,Low Income,month_24_35 , female,higher_secondary,27.393243721259285
SLE,Africa,Low Income,month_36_47 , female,primary,30.823420007222825
SLE,Africa,Low Income,month_36_47 , female,none-primary,31.51034566183809
SLE,Africa,Low Income,month_36_47 , female,secondary,27.01020537525355
SLE,Africa,Low Income,month_36_47 , female,higher_secondary,26.480895892351278
SLE,Africa,Low Income,month_48_59 , female,primary,27.28384855852727
SLE,Africa,Low Income,month_48_59 , female,none-primary,30.28481212880891
SLE,Africa,Low Income,month_48_59 , female,secondary,24.6
SLE,Africa,Low Income,month_48_59 , female,higher_secondary,24.246025080533823
SLB,Oceania,Lower Middle Income,month_0_5 , male,primary,31.19371515458693
SLB,Oceania,Lower Middle Income,month_0_5 , male,none-primary,31.67976969007677
SLB,Oceania,Lower Middle Income,month_0_5 , male,secondary,27.306398777025557
SLB,Oceania,Lower Middle Income,month_0_5 , male,higher_secondary,26.707462686567165
SLB,Oceania,Lower Middle Income,month_6_11 , male,primary,31.861350368983366
SLB,Oceania,Lower Middle Income,month_6_11 , male,none-primary,32.23448356043343
SLB,Oceania,Lower Middle Income,month_6_11 , male,secondary,28.274126467675764
SLB,Oceania,Lower Middle Income,month_6_11 , male,higher_secondary,27.59550934490017
SLB,Oceania,Lower Middle Income,month_12_23 , male,primary,34.85214608624981
SLB,Oceania,Lower Middle Income,month_12_23 , male,none-primary,34.766147099687394
SLB,Oceania,Lower Middle Income,month_12_23 , male,secondary,32.38242165060318
SLB,Oceania,Lower Middle Income,month_12_23 , male,higher_secondary,31.39664070673021
SLB,Oceania,Lower Middle Income,month_24_35 , male,primary,35.312363636363635
SLB,Oceania,Lower Middle Income,month_24_35 , male,none-primary,35.16027219701879
SLB,Oceania,Lower Middle Income,month_24_35 , male,secondary,32.97756653992395
SLB,Oceania,Lower Middle Income,month_24_35 , male,higher_secondary,31.945331716611808
SLB,Oceania,Lower Middle Income,month_36_47 , male,primary,33.6271164352664
SLB,Oceania,Lower Middle Income,month_36_47 , male,none-primary,33.717990212912085
SLB,Oceania,Lower Middle Income,month_36_47 , male,secondary,30.889197162764415
SLB,Oceania,Lower Middle Income,month_36_47 , male,higher_secondary,30.04985689753864
SLB,Oceania,Lower Middle Income,month_48_59 , male,primary,32.003385631709335
SLB,Oceania,Lower Middle Income,month_48_59 , male,none-primary,32.33560582720831
SLB,Oceania,Lower Middle Income,month_48_59 , male,secondary,28.737874446470435
SLB,Oceania,Lower Middle Income,month_48_59 , male,higher_secondary,28.06593666765315
SLB,Oceania,Lower Middle Income,month_0_5 , female,primary,31.49727086649989
SLB,Oceania,Lower Middle Income,month_0_5 , female,none-primary,31.938742655137823
SLB,Oceania,Lower Middle Income,month_0_5 , female,secondary,27.65147405660377
SLB,Oceania,Lower Middle Income,month_0_5 , female,higher_secondary,27.010683788972
SLB,Oceania,Lower Middle Income,month_6_11 , female,primary,32.161800757744594
SLB,Oceania,Lower Middle Income,month_6_11 , female,none-primary,32.49141501902034
SLB,Oceania,Lower Middle Income,month_6_11 , female,secondary,28.60720850086157
SLB,Oceania,Lower Middle Income,month_6_11 , female,higher_secondary,27.88623521044805
SLB,Oceania,Lower Middle Income,month_12_23 , female,primary,33.336905368238774
SLB,Oceania,Lower Middle Income,month_12_23 , female,none-primary,33.471278123504064
SLB,Oceania,Lower Middle Income,month_12_23 , female,secondary,30.46868195209428
SLB,Oceania,Lower Middle Income,month_12_23 , female,higher_secondary,29.651559493966072
SLB,Oceania,Lower Middle Income,month_24_35 , female,primary,33.63754920505087
SLB,Oceania,Lower Middle Income,month_24_35 , female,none-primary,33.72844669518903
SLB,Oceania,Lower Middle Income,month_24_35 , female,secondary,30.8336207451258
SLB,Oceania,Lower Middle Income,month_24_35 , female,higher_secondary,29.980122950819677
SLB,Oceania,Lower Middle Income,month_36_47 , female,primary,31.85683775751776
SLB,Oceania,Lower Middle Income,month_36_47 , female,none-primary,32.2033580481076
SLB,Oceania,Lower Middle Income,month_36_47 , female,secondary,28.65249794732521
SLB,Oceania,Lower Middle Income,month_36_47 , female,higher_secondary,28.006573796914576
SLB,Oceania,Lower Middle Income,month_48_59 , female,primary,32.6947562852745
SLB,Oceania,Lower Middle Income,month_48_59 , female,none-primary,32.92404204072695
SLB,Oceania,Lower Middle Income,month_48_59 , female,secondary,29.63296703296703
SLB,Oceania,Lower Middle Income,month_48_59 , female,higher_secondary,28.88454347698277
SSD,Africa,Low Income,month_0_5 , male,primary,27.37669779286927
SSD,Africa,Low Income,month_0_5 , male,none-primary,31.22911841254869
SSD,Africa,Low Income,month_0_5 , male,secondary,17.11273752969121
SSD,Africa,Low Income,month_0_5 , male,higher_secondary,17.11273752969121
SSD,Africa,Low Income,month_6_11 , male,primary,26.86511879049676
SSD,Africa,Low Income,month_6_11 , male,none-primary,31.02232892749885
SSD,Africa,Low Income,month_6_11 , male,secondary,19.41513053797468
SSD,Africa,Low Income,month_6_11 , male,higher_secondary,19.41513053797468
SSD,Africa,Low Income,month_12_23 , male,primary,32.39335181928852
SSD,Africa,Low Income,month_12_23 , male,none-primary,32.08391336985514
SSD,Africa,Low Income,month_12_23 , male,secondary,31.913608247422683
SSD,Africa,Low Income,month_12_23 , male,higher_secondary,31.913608247422683
SSD,Africa,Low Income,month_24_35 , male,primary,35.20401277955271
SSD,Africa,Low Income,month_24_35 , male,none-primary,32.78110437179992
SSD,Africa,Low Income,month_24_35 , male,secondary,36.54164060871377
SSD,Africa,Low Income,month_24_35 , male,higher_secondary,36.54164060871377
SSD,Africa,Low Income,month_36_47 , male,primary,32.7286191384951
SSD,Africa,Low Income,month_36_47 , male,none-primary,32.16205737875418
SSD,Africa,Low Income,month_36_47 , male,secondary,32.47818012999072
SSD,Africa,Low Income,month_36_47 , male,higher_secondary,32.47818012999072
SSD,Africa,Low Income,month_48_59 , male,primary,30.285347084490283
SSD,Africa,Low Income,month_48_59 , male,none-primary,31.63303988085388
SSD,Africa,Low Income,month_48_59 , male,secondary,27.696518552450755
SSD,Africa,Low Income,month_48_59 , male,higher_secondary,27.696518552450755
SSD,Africa,Low Income,month_0_5 , female,primary,27.346659010231782
SSD,Africa,Low Income,month_0_5 , female,none-primary,31.21377105726182
SSD,Africa,Low Income,month_0_5 , female,secondary,17.479840999432138
SSD,Africa,Low Income,month_0_5 , female,higher_secondary,17.479840999432138
SSD,Africa,Low Income,month_6_11 , female,primary,26.38704024824313
SSD,Africa,Low Income,month_6_11 , female,none-primary,30.944176788812904
SSD,Africa,Low Income,month_6_11 , female,secondary,18.11069169557233
SSD,Africa,Low Income,month_6_11 , female,higher_secondary,18.11069169557233
SSD,Africa,Low Income,month_12_23 , female,primary,28.86387857142857
SSD,Africa,Low Income,month_12_23 , female,none-primary,31.28074565305297
SSD,Africa,Low Income,month_12_23 , female,secondary,25.6460221550856
SSD,Africa,Low Income,month_12_23 , female,higher_secondary,25.6460221550856
SSD,Africa,Low Income,month_24_35 , female,primary,31.80413239199429
SSD,Africa,Low Income,month_24_35 , female,none-primary,31.94331373292868
SSD,Africa,Low Income,month_24_35 , female,secondary,30.977480549930725
SSD,Africa,Low Income,month_24_35 , female,higher_secondary,30.977480549930725
SSD,Africa,Low Income,month_36_47 , female,primary,31.64314251240113
SSD,Africa,Low Income,month_36_47 , female,none-primary,31.90619192579252
SSD,Africa,Low Income,month_36_47 , female,secondary,30.657876325885805
SSD,Africa,Low Income,month_36_47 , female,higher_secondary,30.657876325885805
SSD,Africa,Low Income,month_48_59 , female,primary,30.16665296390693
SSD,Africa,Low Income,month_48_59 , female,none-primary,31.61890378075616
SSD,Africa,Low Income,month_48_59 , female,secondary,27.27275257900769
SSD,Africa,Low Income,month_48_59 , female,higher_secondary,27.27275257900769
LKA,Asia,Lower Middle Income,month_0_5 , male,primary,20.1167317818923
LKA,Asia,Lower Middle Income,month_0_5 , male,none-primary,21.75587044534413
LKA,Asia,Lower Middle Income,month_0_5 , male,secondary,19.735259488348124
LKA,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,16.6710487406293
LKA,Asia,Lower Middle Income,month_6_11 , male,primary,22.005438066465256
LKA,Asia,Lower Middle Income,month_6_11 , male,none-primary,23.335429769392032
LKA,Asia,Lower Middle Income,month_6_11 , male,secondary,20.075283289886684
LKA,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,16.864135671613028
LKA,Asia,Lower Middle Income,month_12_23 , male,primary,23.51401151631478
LKA,Asia,Lower Middle Income,month_12_23 , male,none-primary,24.30899132816066
LKA,Asia,Lower Middle Income,month_12_23 , male,secondary,20.63222206116829
LKA,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,17.296012739633735
LKA,Asia,Lower Middle Income,month_24_35 , male,primary,23.265422396856582
LKA,Asia,Lower Middle Income,month_24_35 , male,none-primary,24.019023267706466
LKA,Asia,Lower Middle Income,month_24_35 , male,secondary,20.61937778620886
LKA,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,17.320934803975106
LKA,Asia,Lower Middle Income,month_36_47 , male,primary,18.596877710320904
LKA,Asia,Lower Middle Income,month_36_47 , male,none-primary,19.53675922088686
LKA,Asia,Lower Middle Income,month_36_47 , male,secondary,19.37361660079052
LKA,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,16.694253429210224
LKA,Asia,Lower Middle Income,month_48_59 , male,primary,17.248599165460273
LKA,Asia,Lower Middle Income,month_48_59 , male,none-primary,18.230925232122495
LKA,Asia,Lower Middle Income,month_48_59 , male,secondary,18.999098719479367
LKA,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,16.508284915258326
LKA,Asia,Lower Middle Income,month_0_5 , female,primary,18.198214898729837
LKA,Asia,Lower Middle Income,month_0_5 , female,none-primary,20.01443169313001
LKA,Asia,Lower Middle Income,month_0_5 , female,secondary,19.43089673913044
LKA,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,16.523238275723315
LKA,Asia,Lower Middle Income,month_6_11 , female,primary,19.634851005899257
LKA,Asia,Lower Middle Income,month_6_11 , female,none-primary,21.14399664147775
LKA,Asia,Lower Middle Income,month_6_11 , female,secondary,19.657847545563392
LKA,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,16.66216945493794
LKA,Asia,Lower Middle Income,month_12_23 , female,primary,20.602322880371663
LKA,Asia,Lower Middle Income,month_12_23 , female,none-primary,21.547087512652983
LKA,Asia,Lower Middle Income,month_12_23 , female,secondary,19.89777272067012
LKA,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,16.920391921223345
LKA,Asia,Lower Middle Income,month_24_35 , female,primary,22.783172591163773
LKA,Asia,Lower Middle Income,month_24_35 , female,none-primary,23.579880931535637
LKA,Asia,Lower Middle Income,month_24_35 , female,secondary,20.474298272855403
LKA,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,17.23446931865241
LKA,Asia,Lower Middle Income,month_36_47 , female,primary,20.475793462813836
LKA,Asia,Lower Middle Income,month_36_47 , female,none-primary,21.40766456266907
LKA,Asia,Lower Middle Income,month_36_47 , female,secondary,19.869397288641675
LKA,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,16.914100525865233
LKA,Asia,Lower Middle Income,month_48_59 , female,primary,16.789473684210524
LKA,Asia,Lower Middle Income,month_48_59 , female,none-primary,17.898279124245427
LKA,Asia,Lower Middle Income,month_48_59 , female,secondary,18.932018874283788
LKA,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,16.438303231881047
PSE,Asia,Lower Middle Income,month_0_5 , male,none-primary,12.024098486433704
PSE,Asia,Lower Middle Income,month_0_5 , male,secondary,9.75149333219718
PSE,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,8.339583918468884
PSE,Asia,Lower Middle Income,month_6_11 , male,none-primary,10.64300383252585
PSE,Asia,Lower Middle Income,month_6_11 , male,secondary,8.869481339546226
PSE,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,7.914538489602335
PSE,Asia,Lower Middle Income,month_12_23 , male,none-primary,11.771487723800083
PSE,Asia,Lower Middle Income,month_12_23 , male,secondary,9.829667820859177
PSE,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,8.453948268003648
PSE,Asia,Lower Middle Income,month_24_35 , male,none-primary,10.33391909423281
PSE,Asia,Lower Middle Income,month_24_35 , male,secondary,8.881281618887016
PSE,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,7.977357195951741
PSE,Asia,Lower Middle Income,month_36_47 , male,none-primary,10.689209483829009
PSE,Asia,Lower Middle Income,month_36_47 , male,secondary,9.109471340269517
PSE,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,8.08996222959826
PSE,Asia,Lower Middle Income,month_48_59 , male,none-primary,9.12434162841266
PSE,Asia,Lower Middle Income,month_48_59 , male,secondary,8.079034643830285
PSE,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,7.574531835205992
